polygon_id,cp7,n_door_points,mean_assignment_confidence,mean_door_building_distance_m,n_cp7_on_building,building_area_m2,split_method,building_postal_fragment_area_m2,polygon_method,geometry,consumo_anual_estimado_kWh
41670,3810-070,1,0.7,16.206392003144657,1,86.40472458580689,whole_building_single_cp7,86.40472458580689,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42375.44223362175 106076.9029105398, -42369.68228723741 106078.7090699258, -42363.27434691455 106080.7192471855, -42361.23505504405 106074.3333165899, -42373.64993909882 106070.4319729636, -42375.44223362175 106076.9029105398)))",4958.901154885152
41671,3810-070,4,0.7,2.3237318704344734,1,199.53154372509394,whole_building_single_cp7,199.53154372509394,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42325.82698554672 106076.4173128932, -42315.84623174057 106060.4066260807, -42324.90097833982 106053.7443828694, -42329.51832852445 106061.1842379068, -42333.75765010425 106068.0161049485, -42325.82698554672 106076.4173128932)))",11451.424761290393
41672,3810-070,2,0.7,0.0,1,64.46440957163722,whole_building_single_cp7,64.46440957163722,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42322.16479360875 106049.8504678472, -42324.73796175982 106053.3863881743, -42324.90097833982 106053.7443828694, -42315.84623174057 106060.4066260807, -42314.03628005884 106061.6856747666, -42311.2220997984 106057.9007617801, -42322.16479360875 106049.8504678472)))",3699.712447509979
41674,3810-211,1,0.7,0.0,1,184.86672646156538,whole_building_single_cp7,184.86672646156538,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42288.75773359919 106187.6011362045, -42289.24665927078 106208.4800805451, -42284.17155662054 106206.6872260173, -42279.32739515725 106203.540367827, -42278.92793524027 106193.1824000569, -42278.72169782317 106187.8354167029, -42282.69471196996 106187.7423056623, -42285.37772155887 106187.6802306733, -42288.61973309762 106187.6041400591, -42288.75773359919 106187.6011362045)))",10609.78815388389
41675,3810-173,2,0.9,0.0,1,101.6229247144405,whole_building_single_cp7,101.6229247144405,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42289.24665927078 106208.4800805451, -42286.13679886967 106211.9601604476, -42283.27292734431 106215.1632339902, -42272.29646669302 106205.8895596085, -42276.56727393413 106201.0864500052, -42279.32739515725 106203.540367827, -42284.17155662054 106206.6872260173, -42289.24665927078 106208.4800805451)))",5832.29726319878
41679,3810-174,2,0.9,0.0,1,133.52784459102713,whole_building_single_cp7,133.52784459102713,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42225.64160285307 106145.9689928695, -42216.11603586808 106156.7522369821, -42209.24173590775 106150.6804432081, -42213.77352270495 106145.387327502, -42218.40430481462 106139.9782091571, -42218.59429587134 106139.7562043004, -42222.85948164966 106143.5160763136, -42225.64160285307 106145.9689928695)))",7663.370098404742
41680,3810-174,1,0.9,0.0,1,61.64940507981556,whole_building_single_cp7,61.64940507981556,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42208.96275085186 106151.0474502365, -42202.66747770368 106145.5216391766, -42202.89646717215 106145.2596333219, -42207.52325347901 106139.9455150135, -42207.70626134668 106140.1045095218, -42209.60334307123 106141.7564525935, -42212.69647634441 106144.4503597999, -42213.77352270495 106145.387327502, -42209.24173590775 106150.6804432081, -42208.96275085186 106151.0474502365)))",3538.15497374431
41682,3810-174,1,0.9,2.4890484756801,1,137.39108076008247,whole_building_single_cp7,137.39108076008247,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42180.70510271244 106116.6913210922, -42173.72480434103 106110.6635313007, -42183.37734296562 106099.2252851367, -42190.27164478287 106105.3400771052, -42180.70510271244 106116.6913210922)))",7885.087213899945
41689,3810-070,1,0.7,5.013181056428285,1,178.51906877201435,whole_building_single_cp7,178.51906877201435,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42440.2024918571 106234.1848181872, -42437.14226492357 106229.3769116209, -42433.51099561728 106223.6710225759, -42436.189932477 106221.9659506504, -42444.41773856327 106216.729729616, -42448.34803010636 106222.9066096145, -42451.20396277056 106221.0885328711, -42453.96516748642 106225.425448652, -42440.2024918571 106234.1848181872)))",10245.486234070808
41690,3810-070,3,0.6999999999999998,9.408658231517071,1,181.07584962594305,whole_building_single_cp7,181.07584962594305,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42433.32681234966 106219.5500346687, -42432.28373929086 106218.0080664034, -42430.23059558484 106214.975128888, -42431.09257374489 106214.3921057929, -42426.20023124721 106207.1632547899, -42433.11505589012 106202.483069386, -42433.79310336264 106203.4850487331, -42436.45103594996 106201.6859774327, -42438.87220542724 106205.2629037264, -42440.24517066147 106204.3348668931, -42445.13451290235 106211.5577181813, -42434.26978844844 106218.9120094073, -42433.32681234966 106219.5500346687)))",10392.22385276137
41691,3810-070,1,0.7,9.11994646685742,1,79.54730186158392,whole_building_single_cp7,79.54730186158392,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42424.17962205182 106171.0183730144, -42428.13687734097 106176.375252965, -42418.63914422804 106183.3905070578, -42416.34699148724 106180.1775768027, -42414.64387801478 106177.7906286423, -42424.17962205182 106171.0183730144)))",4565.343029103326
41696,3810-211,2,0.7,0.0,1,123.61773117428334,whole_building_single_cp7,123.61773117428334,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42245.21678174585 106102.7515342067, -42244.28630810097 106092.1355828635, -42248.55831294732 106091.8034630473, -42252.62831762142 106091.4883488881, -42257.45532310121 106091.1132134929, -42257.47933793586 106091.4462121213, -42257.69547286242 106094.475199715, -42257.80754270977 106096.0431932895, -42256.69354234854 106096.1502244827, -42256.89763729029 106098.2762142956, -42257.07471999305 106100.1282054434, -42245.21678174585 106102.7515342067)))",7094.613319155588
41698,3810-211,2,0.7,0.0,1,176.73210866864557,whole_building_single_cp7,176.73210866864557,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42264.1264143092 106115.0999756754, -42256.90252800885 106118.4191721761, -42242.28079701297 106103.4006155876, -42245.21678174585 106102.7515342067, -42257.07471999305 106100.1282054434, -42257.21475291293 106100.8581999739, -42257.6588573104 106103.1731826322, -42257.91991881905 106104.5371724356, -42255.78392655952 106104.9332318057, -42257.7331060273 106108.7901688418, -42259.14223571333 106111.57712335, -42261.97518981963 106110.2460463135, -42262.02719523121 106110.3630446068, -42264.11341287869 106115.0689761053, -42264.1264143092 106115.0999756754)))",10142.929822221717
41701,3810-211,2,0.7,0.4266240943083021,1,22.594758861339383,whole_building_single_cp7,22.594758861339383,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42269.61688342667 106125.1398004333, -42265.86595358647 106127.1149018953, -42262.6887778967 106123.4709988221, -42265.56572425225 106121.9599209836, -42267.44468916433 106120.9718701382, -42267.61270417299 106121.2938647467, -42269.58088025482 106125.0718015854, -42269.61688342667 106125.1398004333)))",1296.7482547852744
41704,3810-211,2,0.7,0.0,1,191.1989554535482,whole_building_single_cp7,191.1989554535482,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42275.07033480327 106134.7816272913, -42271.29585361472 106124.2917549324, -42271.14183402647 106123.8647601425, -42272.85981456324 106123.2467130656, -42278.69974834307 106121.1445530048, -42288.66763537925 106117.5582796688, -42288.84565808674 106118.0532736611, -42290.87791723122 106123.702205105, -42290.3459232428 106123.8932196923, -42288.92593938538 106124.4052586191, -42289.71303980318 106126.5942320714, -42288.92104882522 106126.8802537773, -42284.78609565268 106128.3673670998, -42285.71621419378 106130.9513357171, -42275.07033480327 106134.7816272913)))",10973.204596814128
41710,3810-173,1,0.9,2.095297226536811,1,153.57074230018287,whole_building_single_cp7,153.57074230018287,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42370.19819802233 106280.0336871013, -42366.17801577619 106276.3348056182, -42361.91082235304 106272.408931489, -42371.10742259238 106262.4146939936, -42371.14542095342 106262.3736930108, -42375.25060703307 106266.1505719016, -42378.20374089553 106268.8674848219, -42379.43179661366 106269.9984486195, -42377.83486601652 106271.7334898954, -42370.19819802233 106280.0336871013)))",8813.663083812899
41711,3810-173,1,0.9,0.0,1,204.95441679991256,whole_building_single_cp7,204.95441679991256,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42396.62030890023 106302.3759133012, -42394.30221568557 106300.5119809125, -42393.52625356407 106301.4490007806, -42387.69700657167 106296.4771713902, -42388.45197023394 106295.5771520451, -42385.84385537418 106293.2542285972, -42387.44977495474 106291.2691875664, -42386.48873626002 106290.4952156369, -42391.50949654971 106284.5540867913, -42392.72155813298 106285.8190508718, -42394.09148506922 106284.0250159985, -42396.71961050877 106286.5849384587, -42397.89255773179 106285.2699081985, -42400.58666604242 106287.4358295467, -42402.98476245431 106289.3637595606, -42401.85681933462 106290.7667884191, -42404.76393620421 106293.1037036078, -42396.62030890023 106302.3759133012)))",11762.651857753248
41712,3810-070,2,0.7,7.908000072251838,1,199.6716968754851,whole_building_single_cp7,199.6716968754851,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42458.09839732729 106252.7742886648, -42454.99746997642 106254.7383718189, -42442.73276498814 106262.6807001491, -42440.37459367949 106259.0567718339, -42438.96949153518 106256.8958145661, -42441.56142885569 106255.209745209, -42439.16925504992 106251.5328179776, -42452.7829211596 106242.5724534789, -42456.24418251274 106248.1153479277, -42455.02220454862 106248.7403809539, -42458.09839732729 106252.7742886648)))",11459.4683679643
41713,3810-070,1,0.7,5.754182518675133,1,195.37019765034216,whole_building_single_cp7,195.37019765034216,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42460.23993949953 106264.7972094667, -42457.06301320588 106266.7932946091, -42444.82730632482 106274.6906219151, -42442.69915098712 106271.4036865605, -42441.09303378719 106268.9237353668, -42444.39395442188 106266.7866470952, -42442.19579398517 106263.3917139093, -42442.02978188647 106263.1357189561, -42442.73276498814 106262.6807001491, -42454.99746997642 106254.7383718189, -42458.38971747813 106259.9752688116, -42457.49273906208 106260.5562928327, -42460.23993949953 106264.7972094667)))",11212.598655948543
41714,3810-070,1,0.7,7.120483844760636,1,147.73819796175127,whole_building_single_cp7,147.73819796175127,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42445.13261328047 106281.5926019722, -42444.64662489149 106281.9056149594, -42443.34352856364 106279.8656545631, -42443.8215172694 106279.5606417855, -42443.64150408693 106279.2816472522, -42445.06347001584 106278.3636092539, -42443.31034265919 106275.6696624653, -42444.82730632482 106274.6906219151, -42457.06301320588 106266.7932946091, -42460.66228345988 106272.5221851624, -42459.53131086729 106273.2592154145, -42460.52638160588 106274.7531853155, -42450.61461903674 106281.1504503643, -42446.54371652798 106283.7775591416, -42445.13261328047 106281.5926019722)))",8478.924318144542
41715,3810-070,2,0.7,8.187409588905194,1,134.0048795807742,whole_building_single_cp7,134.0048795807742,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42454.59748966532 106300.4003081518, -42451.74528518071 106296.0793943949, -42448.18402992334 106290.6855021528, -42447.87300763469 106290.2145115685, -42448.61899058543 106289.7514916165, -42451.79391804499 106287.7814066888, -42451.52389731802 106287.3414149111, -42454.73581923387 106285.2423291365, -42454.97883664859 106285.6103217832, -42458.16175833835 106283.5092367876, -42460.71494138304 106287.377159565, -42458.84998726514 106288.6082093597, -42462.98128342313 106294.8660844901, -42454.59748966532 106300.4003081518)))",7690.747876332015
41716,3810-070,1,0.7,5.324705613388972,1,86.40346046994273,whole_building_single_cp7,86.40346046994273,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42420.20535602862 106165.4204940513, -42424.17962205182 106171.0183730144, -42414.64387801478 106177.7906286423, -42413.99489543882 106178.2516460306, -42410.11863602478 106172.7927641381, -42411.52459830775 106171.79472646, -42411.23957929529 106171.3947351461, -42413.61551553438 106169.7076714588, -42413.80052793546 106169.9686658173, -42420.20535602862 106165.4204940513)))",4958.828605315106
41717,3810-070,2,0.7,9.108076144225913,1,54.11102519308334,whole_building_single_cp7,54.11102519308334,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42319.23961727289 106091.3784698598, -42307.76163625407 106092.9937905016, -42307.05140048026 106087.7368209047, -42318.78943964624 106087.4094902841, -42319.23961727289 106091.3784698598)))",3105.5156602637617
41719,3810-211,1,0.7,0.0,1,56.48504480590388,whole_building_single_cp7,56.48504480590388,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42263.88733905474 106090.8090326584, -42258.04033616642 106091.3481964991, -42257.87725755155 106089.5872047682, -42258.35325848872 106089.5591913946, -42257.64887489963 106080.9572291874, -42262.93387746029 106080.4690809748, -42263.88733905474 106090.8090326584)))",3241.764327870412
41723,3810-211,1,0.7,0.0,1,74.16102896886115,whole_building_single_cp7,74.16102896886115,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42292.6270983069 106172.8350574475, -42291.97902651202 106171.2790787316, -42288.01758759139 106161.7662089377, -42288.58157983015 106161.5321935869, -42293.36151370598 106159.5410634693, -42293.51853110039 106159.9180583089, -42297.12393053792 106168.5749398923, -42298.60209438419 106172.1258913791, -42292.6270983069 106172.8350574475)))",4256.216473856636
41726,3810-173,5,0.9,0.20849324050581025,1,293.2899052701353,whole_building_single_cp7,293.2899052701353,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42328.82350370621 106246.055902178, -42314.53890755742 106234.0683236458, -42329.5975336794 106224.0479228424, -42337.30185304919 106230.4646955644, -42336.77087745699 106231.0717092259, -42340.73604994929 106234.5575919945, -42334.82034041947 106241.7397432977, -42333.28228550661 106240.6587882397, -42328.82350370621 106246.055902178)))",16832.36254651675
41727,3810-173,1,0.9,0.0,1,97.76377108412225,whole_building_single_cp7,97.76377108412225,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42345.74217837402 106259.5414053251, -42340.77897417023 106255.4435512436, -42351.67751533199 106243.9362692748, -42353.89560272094 106245.6802042005, -42353.51961872927 106246.081213933, -42356.02672692116 106248.2651400043, -42345.74217837402 106259.5414053251)))",5610.8144509335825
41728,3810-173,1,0.9,0.0,1,97.38916557223541,whole_building_single_cp7,97.38916557223541,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42350.52439033628 106263.8332641698, -42345.74217837402 106259.5414053251, -42356.02672692116 106248.2651400043, -42358.23382298027 106250.2060749121, -42358.66580214177 106249.6900638348, -42361.03490142782 106251.6869941429, -42350.52439033628 106263.8332641698)))",5589.315259605482
41729,3810-173,1,0.9,1.891627626230622,1,181.56627755990516,whole_building_single_cp7,181.56627755990516,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42391.8492951664 106279.9680855087, -42379.71560551782 106288.2484077672, -42371.80025493862 106281.1526405373, -42385.89887063709 106270.9962669597, -42387.90601005494 106273.9372058802, -42390.16495229047 106272.3961458174, -42392.27309877295 106275.486081699, -42390.44514556061 106276.7341302942, -42391.95925075563 106278.9530842572, -42391.41126477577 106279.3270988234, -42391.8492951664 106279.9680855087)))",10420.370272529164
41730,3810-173,2,0.9,0.0,1,199.28791632534444,whole_building_single_cp7,199.28791632534444,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42407.39977231759 106311.7195979733, -42404.94066914502 106309.645669769, -42404.2247033631 106310.4936881349, -42398.40945941719 106305.5898580003, -42399.25041918372 106304.5928364334, -42396.62030890023 106302.3759133012, -42404.76393620421 106293.1037036078, -42406.80105047104 106295.4726429203, -42408.2379816525 106293.7676060061, -42411.05009959398 106296.1385238224, -42414.24323355273 106298.8314305423, -42413.05629038282 106300.2394610412, -42415.7063915599 106302.2483840473, -42407.39977231759 106311.7195979733)))",11437.442606960627
41731,3800-335,1,0.7,1.2947762097885975,1,137.44632894065427,whole_building_single_cp7,137.44632894065427,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42272.44233724928 106422.0811895232, -42261.24998236645 106415.5775697972, -42266.73155889764 106406.1465263979, -42277.44289886346 106412.3711622781, -42275.62303934979 106415.5031767639, -42274.04616112735 106418.2171892885, -42274.52617634235 106418.4961729836, -42272.44233724928 106422.0811895232)))",7888.257992671084
41732,3800-335,3,0.6999999999999998,0.6957150777045501,1,119.00070184256884,whole_building_single_cp7,119.00070184256884,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42263.77825043787 106399.8986782096, -42271.48064241593 106386.3556200542, -42278.11984980347 106390.1313949624, -42275.18908098884 106395.2854172039, -42273.88618374692 106397.5754270804, -42270.41845755979 106403.6744532489, -42263.77825043787 106399.8986782096)))",6829.6348449468005
41734,3800-335,3,0.6999999999999998,4.048402542331186,1,119.67638750739985,whole_building_single_cp7,119.67638750739985,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42299.20005515694 106371.3690268611, -42293.75687745634 106368.1142132831, -42294.05985489542 106367.6082106422, -42287.35663860259 106363.6584396896, -42291.78730370977 106356.1534022104, -42298.51752376207 106360.1771715017, -42297.96256510675 106361.105176351, -42299.23860680122 106361.8681326264, -42302.92572719704 106364.0720063173, -42303.394742537 106364.3529902461, -42299.20005515694 106371.3690268611)))",6868.4134932178495
41736,3810-176,2,0.9,3.2063432024266847,1,132.02906578074243,whole_building_single_cp7,132.02906578074243,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42375.05876163351 106314.8614887724, -42383.14809756312 106321.6062524676, -42383.30110393609 106321.7342480003, -42376.21746603282 106330.2293619759, -42375.39042994189 106329.5403924348, -42374.44247074064 106330.5034079786, -42368.46519834154 106325.2806308927, -42367.07513493763 106324.0656827596, -42370.02299523359 106320.6676177217, -42375.05876163351 106314.8614887724)))",7577.35285792552
41737,3810-176,2,0.9,0.8813053862892555,1,114.70822024750034,whole_building_single_cp7,114.70822024750034,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42398.39430847099 106324.6868102812, -42405.15959752479 106330.2025627699, -42392.23717644687 106343.8377696679, -42390.22907607261 106341.8878465412, -42388.58199373853 106340.2889096045, -42388.51999064764 106340.2289119783, -42396.93463026387 106331.7087734201, -42395.50055861123 106330.3178283277, -42394.66651693042 106329.5088602656, -42398.39430847099 106324.6868102812)))",6583.282668707066
41741,3810-070,2,0.7,4.549825706297112,1,94.09794850105915,whole_building_single_cp7,94.09794850105915,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42292.32103217577 106013.1013863246, -42288.05658209509 106003.3635270167, -42296.12445769567 105999.7213050919, -42298.84674504579 106005.9382153452, -42300.38890783659 106009.4601645364, -42292.32103217577 106013.1013863246)))",5400.4272073204975
41742,3810-211,1,0.7,0.0,1,61.483193438843166,whole_building_single_cp7,61.483193438843166,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42134.81528402584 106012.392859053, -42127.66409056632 106008.7510707052, -42131.20679937789 106001.7959865755, -42135.78392341201 106004.1318510303, -42138.20098888764 106005.3647794712, -42137.03307884121 106007.5208075675, -42134.81528402584 106012.392859053)))",3528.6158298800783
41744,3810-070,2,0.7,7.37552813292524,1,162.7468444647929,whole_building_single_cp7,162.7468444647929,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42268.23701850052 105992.6571121443, -42270.77730961607 105998.97902692, -42270.25232071734 105999.2840412138, -42273.04250812499 106003.2349538216, -42267.46859041612 106005.6691071534, -42266.34658124517 106005.5771392126, -42263.94461361422 106006.5562054123, -42259.51067330916 106008.3623275876, -42255.04120872299 105998.3154755124, -42256.83617911969 105997.4614262801, -42256.74215025987 105996.8184302948, -42259.82210354577 105995.4453456058, -42259.93113495059 105996.1443410521, -42268.23701850052 105992.6571121443)))",9340.293818874618
41745,3810-211,1,0.7,0.16320210565993726,1,167.8354264760365,whole_building_single_cp7,167.8354264760365,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42165.90507165817 106027.012943021, -42162.58978592027 106020.889051092, -42159.1728521205 106022.7391437615, -42156.84764328934 106018.2532200766, -42161.30457368802 106016.2190982926, -42168.74244702334 106012.5868955074, -42169.49843415521 106012.2178748889, -42171.19046147701 106012.6618258445, -42172.54057682879 106015.1327818982, -42174.23354559608 106014.2517358484, -42174.41554222554 106014.1567308983, -42175.15159843416 106015.3527072938, -42178.28083733101 106020.4356069837, -42172.00295676427 106023.7847774635, -42166.47806087671 106026.709927467, -42165.90507165817 106027.012943021)))",9632.335432724383
41747,3810-211,4,0.7,1.928703783766778,1,166.20264670014322,whole_building_single_cp7,166.20264670014322,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42196.60434273447 106052.6050157128, -42185.01969259008 106039.0913738908, -42185.13668954327 106039.0103707581, -42191.53552527927 106034.6341992588, -42194.57769296183 106038.1141053066, -42197.91687703242 106041.9340022344, -42199.24295013249 106043.4509613182, -42204.20185736224 106040.8408266414, -42206.94904546554 106044.812740102, -42202.6461600984 106047.8498552362, -42196.92233313404 106052.3550072699, -42196.60434273447 106052.6050157128)))",9538.627668997766
41751,3810-211,3,0.6999999999999998,0.7030657106392555,1,63.46710884956163,whole_building_single_cp7,63.46710884956163,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42148.48266972984 106019.7134540265, -42141.77347710653 106016.0456529672, -42145.75517340165 106008.7625569768, -42152.46436601536 106012.430357957, -42152.19238678463 106012.9283645225, -42148.61065992806 106019.4784509413, -42148.48266972984 106019.7134540265)))",3642.475812289215
41753,3810-211,3,0.6999999999999998,0.16383080175836268,1,129.46907087541987,whole_building_single_cp7,129.46907087541987,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42184.15066339208 106038.5203997931, -42173.39636308434 106032.8347173736, -42173.69233698686 106032.2137103978, -42177.68424313134 106029.6786029919, -42178.53627481233 106030.3075774149, -42188.19706850992 106024.6443162382, -42192.73142619144 106032.2691706424, -42185.55657565387 106036.390364747, -42184.15066339208 106038.5203997931)))",7430.430779840575
41755,3810-211,2,0.7,0.2704151482101145,1,37.82865515351049,whole_building_single_cp7,37.82865515351049,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42213.14956495717 106055.9245402698, -42209.65863779905 106057.9326346295, -42204.18075214137 106061.0847826337, -42204.01075565362 106061.1817872276, -42201.78861864932 106058.311856405, -42211.42542624157 106052.9645955203, -42213.14956495717 106055.9245402698)))",2171.0451902685563
41756,3810-174,3,0.9,0.0,1,230.53220014332314,whole_building_single_cp7,230.53220014332314,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42113.49506950682 106032.3684161868, -42103.17354470369 106044.1896799972, -42101.97648830954 106043.036716696, -42101.52349026467 106043.127729303, -42100.99048902747 106043.1547443305, -42100.62548581715 106043.1197547514, -42100.16447514517 106042.9257682786, -42099.78146151545 106042.6567797803, -42099.62145230412 106042.4647847805, -42099.41743555889 106042.1067914304, -42099.25541533839 106041.6657970944, -42099.33136589788 106040.5387976912, -42098.22631191347 106039.4308316957, -42097.72233386879 106039.9798446292, -42092.40808046767 106034.7920078848, -42102.62961127465 106023.1167466291, -42105.7947540249 106026.021649815, -42106.64375775897 106026.0186257481, -42107.75576887614 106026.1555938844, -42108.46378495651 106026.4465731047, -42108.86579929033 106026.7295610218, -42108.93680323642 106026.8115588095, -42109.50683485857 106027.468541059, -42109.77685398069 106027.8735324269, -42110.00387732522 106028.3785247696, -42110.12090498454 106028.9925199686, -42110.11193043522 106029.5695188301, -42113.49506950682 106032.3684161868)))",13230.60051413813
41757,3810-174,1,0.9,0.0,1,141.77608112171887,whole_building_single_cp7,141.77608112171887,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42089.73968495918 106003.4761605443, -42077.79424371359 106017.3564653487, -42076.13419688936 106016.4675146656, -42072.49004258093 106013.3496258687, -42074.07797056753 106011.5555852742, -42073.41793774937 106010.8806056979, -42077.63572310371 106005.5864991238, -42077.06169513857 106005.0125168562, -42077.8726626075 106004.1924958621, -42078.39168630303 106004.6754799191, -42082.66050796357 106000.1983697563, -42083.17853346565 106000.7223537398, -42085.0004582211 105998.8313066472, -42090.01268430142 106003.4331528945, -42089.73968495918 106003.4761605443)))",8136.749185646598
41758,3810-174,2,0.9,0.0,1,147.6459853893133,whole_building_single_cp7,147.6459853893133,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42095.1170130344 106010.3489909649, -42092.02916101577 106014.0170696266, -42091.86215367371 106013.8680747333, -42085.14846841553 106021.6852459749, -42081.33535113637 106019.4233597438, -42081.02135461009 106019.5343683766, -42080.77935620267 106019.5953750919, -42080.36635617754 106019.6373867033, -42080.08335572826 106019.6563946853, -42079.78735354135 106019.6374031296, -42079.41634756755 106019.5404138968, -42079.21034261009 106019.449419967, -42078.87533096974 106019.22043004, -42078.63132049465 106019.0084374905, -42078.39530621315 106018.7094449309, -42078.04728029044 106018.1584561743, -42077.78824399547 106017.3634655005, -42077.79424371359 106017.3564653487, -42089.73968495918 106003.4761605443, -42090.01268430142 106003.4331528945, -42090.54068970683 106003.5011377291, -42091.13470093435 106003.6941203815, -42091.66672226083 106004.1221042177, -42091.96873874239 106004.4640947983, -42092.15775091059 106004.7200888017, -42092.41177031023 106005.133080573, -42092.59979806819 106005.7420737373, -42092.61582831227 106006.4250716067, -42092.48086109408 106007.1810735835, -42095.1170130344 106010.3489909649)))",8473.632095593637
41759,3810-174,2,0.9,0.0,1,171.10642325426932,whole_building_single_cp7,171.10642325426932,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42121.64133794104 106060.2371187444, -42118.70922347305 106057.9492071428, -42113.71298732952 106053.1203600789, -42123.84352759989 106041.6691007213, -42126.61563995884 106043.9260168445, -42128.04965961934 106044.2229755347, -42128.81566823686 106044.3389535689, -42129.53568291914 106044.5969325693, -42129.99669730437 106044.8749188562, -42130.37771300374 106045.1909073214, -42130.62072564395 106045.4518998223, -42130.78773541907 106045.6558946114, -42130.98975609101 106046.1028878327, -42131.10477088699 106046.4258838113, -42131.21579136485 106046.8778795995, -42131.26780578537 106047.1988773666, -42131.25081489833 106047.4068773561, -42131.17583382123 106047.8428784463, -42131.93586119094 106048.3838556528, -42121.64133794104 106060.2371187444)))",9820.06301103633
41760,3810-174,2,0.9,0.0,1,168.81569398147133,whole_building_single_cp7,168.81569398147133,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-42129.70568611025 106067.2838739859, -42125.32447863889 106063.0410079141, -42124.84645547012 106062.5660225607, -42121.64133794104 106060.2371187444, -42131.93586119094 106048.3838556528, -42132.5578893457 106048.9568366904, -42133.04588931773 106048.905822998, -42133.8758893913 106048.8217997024, -42134.41089518892 106048.8977843785, -42134.93290676017 106049.1057691133, -42135.46192326793 106049.4247533867, -42135.78893788268 106049.7217434308, -42136.03095263981 106050.0307358534, -42136.28597214023 106050.4457276586, -42136.52599422325 106050.920719746, -42136.63000746773 106051.2097161223, -42136.72802687079 106051.6387123386, -42136.67306302969 106052.4627119545, -42139.80319851226 106055.2056169398, -42133.28150412972 106062.7957835182, -42129.70568611025 106067.2838739859)))",9688.594505224171
