Data/Hora;Código Postal;Energia ativa (kWh);Data;Hora;Código Postal 4 Dígitos;Código Postal 3 Dígitos
2024-02-24T00:00:00+00:00;3810-074;125.46801566110943;2024-02-24;00:00;3810;074
2024-02-13T00:00:00+00:00;3810-133;51.11214095452457;2024-02-13;00:00;3810;133
2024-02-16T10:00:00+00:00;3810-092;10.62006642216232;2024-02-16;10:00;3810;092
2024-02-19T08:00:00+00:00;3810-324;21.275498497263;2024-02-19;08:00;3810;324
2024-02-23T22:00:00+00:00;3810-092;39.62882314498012;2024-02-23;22:00;3810;092
2024-02-28T16:00:00+00:00;3810-808;28.54127261886269;2024-02-28;16:00;3810;808
2024-02-20T21:00:00+00:00;3810-809;10.00227278258319;2024-02-20;21:00;3810;809
2024-02-22T18:00:00+00:00;3810-185;83.4385737650841;2024-02-22;18:00;3810;185
2024-02-10T10:00:00+00:00;3810-553;78.13152019332604;2024-02-10;10:00;3810;553
2024-02-20T10:00:00+00:00;3810-081;174.93137449214842;2024-02-20;10:00;3810;081
2024-02-22T04:00:00+00:00;3810-887;67.9861282933385;2024-02-22;04:00;3810;887
2024-02-03T17:00:00+00:00;3810-534;42.42;2024-02-03;17:00;3810;534
2024-02-03T13:00:00+00:00;3810-104;212.97985830057226;2024-02-03;13:00;3810;104
2024-02-09T14:00:00+00:00;3810-018;40.47051994004102;2024-02-09;14:00;3810;018
2024-02-13T15:00:00+00:00;3810-291;28.242;2024-02-13;15:00;3810;291
2024-02-23T00:00:00+00:00;3810-834;12.982387489665763;2024-02-23;00:00;3810;834
2024-02-25T10:00:00+00:00;3810-092;10.23615007401127;2024-02-25;10:00;3810;092
2024-02-27T03:00:00+00:00;3810-050;10.76;2024-02-27;03:00;3810;050
2024-02-28T06:00:00+00:00;3810-564;6.656000000000001;2024-02-28;06:00;3810;564
2024-02-22T06:00:00+00:00;3810-142;53.508;2024-02-22;06:00;3810;142
2024-02-15T02:00:00+00:00;3810-293;22.936;2024-02-15;02:00;3810;293
2024-02-17T01:00:00+00:00;3810-427;26.536;2024-02-17;01:00;3810;427
2024-02-29T05:00:00+00:00;3810-054;21.119999999999997;2024-02-29;05:00;3810;054
2024-02-04T07:00:00+00:00;3810-437;26.885999999999996;2024-02-04;07:00;3810;437
2024-02-10T19:00:00+00:00;3810-217;6.786;2024-02-10;19:00;3810;217
2024-02-23T10:00:00+00:00;3810-119;42.36785864648308;2024-02-23;10:00;3810;119
2024-02-24T15:00:00+00:00;3810-814;8.66135201188408;2024-02-24;15:00;3810;814
2024-02-02T16:00:00+00:00;3810-021;25.612000000000002;2024-02-02;16:00;3810;021
2024-02-11T02:00:00+00:00;3810-139;17.904;2024-02-11;02:00;3810;139
2024-02-27T10:00:00+00:00;3810-815;10.929065122829467;2024-02-27;10:00;3810;815
2024-02-07T08:00:00+00:00;3810-153;15.468;2024-02-07;08:00;3810;153
2024-02-11T12:00:00+00:00;3810-127;15.86078866588998;2024-02-11;12:00;3810;127
2024-02-14T22:00:00+00:00;3810-217;30.962;2024-02-14;22:00;3810;217
2024-02-16T15:00:00+00:00;3810-595;10.599762812626;2024-02-16;15:00;3810;595
2024-02-01T01:00:00+00:00;3810-034;11.017999999999999;2024-02-01;01:00;3810;034
2024-02-03T01:00:00+00:00;3810-282;6.990897909229534;2024-02-03;01:00;3810;282
2024-02-04T00:00:00+00:00;3810-014;13.93694006514578;2024-02-04;00:00;3810;014
2024-02-10T17:00:00+00:00;3810-141;24.318126289056252;2024-02-10;17:00;3810;141
2024-02-25T12:00:00+00:00;3810-467;40.012;2024-02-25;12:00;3810;467
2024-02-21T07:00:00+00:00;3810-550;72.23916222688263;2024-02-21;07:00;3810;550
2024-02-03T23:00:00+00:00;3810-287;16.328739411999322;2024-02-03;23:00;3810;287
2024-02-04T15:00:00+00:00;3810-256;25.787999999999997;2024-02-04;15:00;3810;256
2024-02-06T13:00:00+00:00;3810-146;20.49058812072644;2024-02-06;13:00;3810;146
2024-02-10T18:00:00+00:00;3810-315;100.95055695490402;2024-02-10;18:00;3810;315
2024-02-28T06:00:00+00:00;3810-369;16.386;2024-02-28;06:00;3810;369
2024-02-29T18:00:00+00:00;3810-446;84.01400000000001;2024-02-29;18:00;3810;446
2024-02-15T08:00:00+00:00;3810-034;14.754;2024-02-15;08:00;3810;034
2024-02-16T17:00:00+00:00;3810-468;23.29;2024-02-16;17:00;3810;468
2024-02-17T20:00:00+00:00;3810-042;212.92336485573065;2024-02-17;20:00;3810;042
2024-02-20T15:00:00+00:00;3810-029;37.264622015057604;2024-02-20;15:00;3810;029
2024-02-26T14:00:00+00:00;3810-078;45.472;2024-02-26;14:00;3810;078
2024-02-29T20:00:00+00:00;3810-045;19.857334439233103;2024-02-29;20:00;3810;045
2024-02-01T13:00:00+00:00;3810-195;329.71898244249604;2024-02-01;13:00;3810;195
2024-02-11T17:00:00+00:00;3810-840;23.246565336607848;2024-02-11;17:00;3810;840
2024-02-20T04:00:00+00:00;3810-488;36.028;2024-02-20;04:00;3810;488
2024-02-15T00:00:00+00:00;3810-113;23.59569540193761;2024-02-15;00:00;3810;113
2024-02-01T10:00:00+00:00;3810-395;30.528;2024-02-01;10:00;3810;395
2024-02-20T04:00:00+00:00;3810-022;12.664772093262016;2024-02-20;04:00;3810;022
2024-02-14T15:00:00+00:00;3810-278;1.176;2024-02-14;15:00;3810;278
2024-02-29T07:00:00+00:00;3810-210;37.12576870286146;2024-02-29;07:00;3810;210
2024-02-02T22:00:00+00:00;3810-205;43.97411378219773;2024-02-02;22:00;3810;205
2024-02-06T17:00:00+00:00;3810-297;51.43598518703898;2024-02-06;17:00;3810;297
2024-02-11T04:00:00+00:00;3810-454;82.67091865581271;2024-02-11;04:00;3810;454
2024-02-20T19:00:00+00:00;3810-375;29.076860119741234;2024-02-20;19:00;3810;375
2024-02-29T12:00:00+00:00;3810-079;66.01066223567328;2024-02-29;12:00;3810;079
2024-02-10T22:00:00+00:00;3810-087;247.8709753438423;2024-02-10;22:00;3810;087
2024-02-14T22:00:00+00:00;3810-799;42.16658406788885;2024-02-14;22:00;3810;799
2024-02-25T02:00:00+00:00;3810-276;8.527999999999999;2024-02-25;02:00;3810;276
2024-02-25T04:00:00+00:00;3810-433;28.244;2024-02-25;04:00;3810;433
2024-02-28T23:00:00+00:00;3810-284;41.242;2024-02-28;23:00;3810;284
2024-02-15T03:00:00+00:00;3810-143;32.04317243616466;2024-02-15;03:00;3810;143
2024-02-24T09:00:00+00:00;3810-284;33.434;2024-02-24;09:00;3810;284
2024-02-03T10:00:00+00:00;3810-378;43.694;2024-02-03;10:00;3810;378
2024-02-06T07:00:00+00:00;3810-124;72.10111464704953;2024-02-06;07:00;3810;124
2024-02-20T15:00:00+00:00;3810-906;24.116886423375693;2024-02-20;15:00;3810;906
2024-02-21T02:00:00+00:00;3810-465;19.138498166496;2024-02-21;02:00;3810;465
2024-02-25T10:00:00+00:00;3810-368;56.104;2024-02-25;10:00;3810;368
2024-02-02T04:00:00+00:00;3810-308;60.38719551894163;2024-02-02;04:00;3810;308
2024-02-14T11:00:00+00:00;3810-334;10.00659085943901;2024-02-14;11:00;3810;334
2024-02-21T03:00:00+00:00;3810-840;12.244335140399514;2024-02-21;03:00;3810;840
2024-02-14T07:00:00+00:00;3810-793;41.55490162979892;2024-02-14;07:00;3810;793
2024-02-18T06:00:00+00:00;3810-394;13.546000000000001;2024-02-18;06:00;3810;394
2024-02-22T10:00:00+00:00;3810-044;32.30873016456167;2024-02-22;10:00;3810;044
2024-02-22T16:00:00+00:00;3810-237;50.64005670388249;2024-02-22;16:00;3810;237
2024-02-24T01:00:00+00:00;3810-370;18.26662071443767;2024-02-24;01:00;3810;370
2024-02-03T20:00:00+00:00;3810-377;33.566;2024-02-03;20:00;3810;377
2024-02-25T07:00:00+00:00;3810-370;15.96565496920024;2024-02-25;07:00;3810;370
2024-02-28T05:00:00+00:00;3810-333;64.1821997463463;2024-02-28;05:00;3810;333
2024-02-12T01:00:00+00:00;3810-749;29.259999999999998;2024-02-12;01:00;3810;749
2024-02-13T10:00:00+00:00;3810-219;18.270000000000003;2024-02-13;10:00;3810;219
2024-02-14T23:00:00+00:00;3810-007;21.328;2024-02-14;23:00;3810;007
2024-02-21T07:00:00+00:00;3810-053;37.247591596918824;2024-02-21;07:00;3810;053
2024-02-29T17:00:00+00:00;3810-553;63.3627769556807;2024-02-29;17:00;3810;553
2024-02-07T03:00:00+00:00;3810-361;13.142;2024-02-07;03:00;3810;361
2024-02-13T06:00:00+00:00;3810-021;11.94;2024-02-13;06:00;3810;021
2024-02-05T10:00:00+00:00;3810-808;33.18989487895516;2024-02-05;10:00;3810;808
2024-02-12T11:00:00+00:00;3810-332;37.444;2024-02-12;11:00;3810;332
2024-02-19T04:00:00+00:00;3810-805;20.621438486191046;2024-02-19;04:00;3810;805
2024-02-28T13:00:00+00:00;3810-488;57.974;2024-02-28;13:00;3810;488
2024-02-04T05:00:00+00:00;3810-022;15.416613093452456;2024-02-04;05:00;3810;022
2024-02-07T08:00:00+00:00;3810-617;67.77099704743216;2024-02-07;08:00;3810;617
2024-02-08T19:00:00+00:00;3810-866;25.040098458002227;2024-02-08;19:00;3810;866
2024-02-18T09:00:00+00:00;3810-700;69.2593588240195;2024-02-18;09:00;3810;700
2024-02-20T02:00:00+00:00;3810-430;17.802;2024-02-20;02:00;3810;430
2024-02-05T13:00:00+00:00;3810-142;36.786;2024-02-05;13:00;3810;142
2024-02-08T08:00:00+00:00;3810-071;61.49119107514053;2024-02-08;08:00;3810;071
2024-02-22T13:00:00+00:00;3810-058;61.179160067478065;2024-02-22;13:00;3810;058
2024-02-23T16:00:00+00:00;3810-022;18.209893921844877;2024-02-23;16:00;3810;022
2024-02-27T17:00:00+00:00;3810-024;63.45607020425132;2024-02-27;17:00;3810;024
2024-02-27T09:00:00+00:00;3810-071;65.41084743414658;2024-02-27;09:00;3810;071
2024-02-29T09:00:00+00:00;3810-165;13.00667399632896;2024-02-29;09:00;3810;165
2024-02-01T19:00:00+00:00;3810-105;35.75937282475106;2024-02-01;19:00;3810;105
2024-02-02T05:00:00+00:00;3810-123;40.192892923401196;2024-02-02;05:00;3810;123
2024-02-06T16:00:00+00:00;3810-287;16.159501199261065;2024-02-06;16:00;3810;287
2024-02-27T23:00:00+00:00;3810-551;107.99459382640028;2024-02-27;23:00;3810;551
2024-02-23T08:00:00+00:00;3810-122;25.07;2024-02-23;08:00;3810;122
2024-02-25T20:00:00+00:00;3810-135;50.34527621437408;2024-02-25;20:00;3810;135
2024-02-17T22:00:00+00:00;3810-074;162.89149707632805;2024-02-17;22:00;3810;074
2024-02-20T04:00:00+00:00;3810-038;30.512922694678892;2024-02-20;04:00;3810;038
2024-02-23T10:00:00+00:00;3810-880;12.581708926061825;2024-02-23;10:00;3810;880
2024-02-26T05:00:00+00:00;3810-105;12.414910106327422;2024-02-26;05:00;3810;105
2024-02-10T05:00:00+00:00;3810-092;12.323843768653695;2024-02-10;05:00;3810;092
2024-02-15T03:00:00+00:00;3810-426;14.911209306003123;2024-02-15;03:00;3810;426
2024-02-15T04:00:00+00:00;3810-153;6.638;2024-02-15;04:00;3810;153
2024-02-16T04:00:00+00:00;3810-466;22.564;2024-02-16;04:00;3810;466
2024-02-19T11:00:00+00:00;3810-476;67.53483317603107;2024-02-19;11:00;3810;476
2024-02-29T04:00:00+00:00;3810-058;39.12709953727851;2024-02-29;04:00;3810;058
2024-02-28T22:00:00+00:00;3810-343;42.824981009552;2024-02-28;22:00;3810;343
2024-02-09T22:00:00+00:00;3810-028;143.11998537485607;2024-02-09;22:00;3810;028
2024-02-14T12:00:00+00:00;3810-125;120.59649335523844;2024-02-14;12:00;3810;125
2024-02-18T07:00:00+00:00;3810-488;28.543999999999997;2024-02-18;07:00;3810;488
2024-02-23T23:00:00+00:00;3810-861;65.35645202097288;2024-02-23;23:00;3810;861
2024-02-08T07:00:00+00:00;3810-089;287.2086715804037;2024-02-08;07:00;3810;089
2024-02-13T11:00:00+00:00;3810-800;27.480263360576146;2024-02-13;11:00;3810;800
2024-02-05T14:00:00+00:00;3810-468;22.936;2024-02-05;14:00;3810;468
2024-02-04T09:00:00+00:00;3810-034;28.582;2024-02-04;09:00;3810;034
2024-02-21T21:00:00+00:00;3810-131;62.045835892607414;2024-02-21;21:00;3810;131
2024-02-15T19:00:00+00:00;3810-886;119.53789412861552;2024-02-15;19:00;3810;886
2024-02-01T09:00:00+00:00;3810-845;10.202491517238146;2024-02-01;09:00;3810;845
2024-02-09T18:00:00+00:00;3810-465;60.290470858352;2024-02-09;18:00;3810;465
2024-02-19T23:00:00+00:00;3810-866;16.861935020588064;2024-02-19;23:00;3810;866
2024-02-22T19:00:00+00:00;3810-233;89.46081976880501;2024-02-22;19:00;3810;233
2024-02-29T08:00:00+00:00;3810-198;36.65;2024-02-29;08:00;3810;198
2024-02-13T15:00:00+00:00;3810-534;32.796;2024-02-13;15:00;3810;534
2024-02-13T18:00:00+00:00;3810-342;20.683999999999997;2024-02-13;18:00;3810;342
2024-02-28T10:00:00+00:00;3810-142;37.022;2024-02-28;10:00;3810;142
2024-02-04T14:00:00+00:00;3810-060;34.562000000000005;2024-02-04;14:00;3810;060
2024-02-16T06:00:00+00:00;3810-370;15.06987268586808;2024-02-16;06:00;3810;370
2024-02-20T08:00:00+00:00;3810-155;6.524000000000001;2024-02-20;08:00;3810;155
2024-02-20T19:00:00+00:00;3810-108;74.49730580010402;2024-02-20;19:00;3810;108
2024-02-21T17:00:00+00:00;3810-001;87.89967605184582;2024-02-21;17:00;3810;001
2024-02-18T16:00:00+00:00;3810-139;24.427999999999997;2024-02-18;16:00;3810;139
2024-02-21T07:00:00+00:00;3810-808;22.736156185260405;2024-02-21;07:00;3810;808
2024-02-21T16:00:00+00:00;3810-343;22.810084210373;2024-02-21;16:00;3810;343
2024-02-22T06:00:00+00:00;3810-382;9.21397878793742;2024-02-22;06:00;3810;382
2024-02-29T12:00:00+00:00;3810-793;21.00553167035075;2024-02-29;12:00;3810;793
2024-02-06T00:00:00+00:00;3810-096;479.9056553753733;2024-02-06;00:00;3810;096
2024-02-07T08:00:00+00:00;3810-072;46.37165693643418;2024-02-07;08:00;3810;072
2024-02-17T01:00:00+00:00;3810-843;39.01559394560842;2024-02-17;01:00;3810;843
2024-02-21T20:00:00+00:00;3810-148;33.362;2024-02-21;20:00;3810;148
2024-02-23T10:00:00+00:00;3810-928;190.42333862446313;2024-02-23;10:00;3810;928
2024-02-22T14:00:00+00:00;3810-159;15.618616824307187;2024-02-22;14:00;3810;159
2024-02-27T16:00:00+00:00;3810-793;28.663546035264652;2024-02-27;16:00;3810;793
2024-02-06T20:00:00+00:00;3810-106;892.8868320985373;2024-02-06;20:00;3810;106
2024-02-13T13:00:00+00:00;3810-430;51.866;2024-02-13;13:00;3810;430
2024-02-14T09:00:00+00:00;3810-805;61.19409169810076;2024-02-14;09:00;3810;805
2024-02-27T02:00:00+00:00;3810-074;135.88995501053256;2024-02-27;02:00;3810;074
2024-02-11T20:00:00+00:00;3810-804;16.521273645501218;2024-02-11;20:00;3810;804
2024-02-03T10:00:00+00:00;3810-168;888.9687985734897;2024-02-03;10:00;3810;168
2024-02-11T04:00:00+00:00;3810-459;21.956;2024-02-11;04:00;3810;459
2024-02-11T00:00:00+00:00;3810-063;59.41;2024-02-11;00:00;3810;063
2024-02-13T11:00:00+00:00;3810-533;13.390319465211993;2024-02-13;11:00;3810;533
2024-02-14T16:00:00+00:00;3810-321;20.688;2024-02-14;16:00;3810;321
2024-02-08T07:00:00+00:00;3810-060;37.897999999999996;2024-02-08;07:00;3810;060
2024-02-11T11:00:00+00:00;3810-129;46.281460506558325;2024-02-11;11:00;3810;129
2024-02-11T17:00:00+00:00;3810-906;57.39119160337708;2024-02-11;17:00;3810;906
2024-02-21T06:00:00+00:00;3810-047;17.31;2024-02-21;06:00;3810;047
2024-02-28T22:00:00+00:00;3810-454;167.24428762029066;2024-02-28;22:00;3810;454
2024-02-21T03:00:00+00:00;3810-032;60.9406181864533;2024-02-21;03:00;3810;032
2024-02-28T11:00:00+00:00;3810-595;12.717272517602;2024-02-28;11:00;3810;595
2024-02-23T01:00:00+00:00;3810-886;55.69700622473613;2024-02-23;01:00;3810;886
2024-02-14T19:00:00+00:00;3810-214;30.158743894056308;2024-02-14;19:00;3810;214
2024-02-02T21:00:00+00:00;3810-749;47.684;2024-02-02;21:00;3810;749
2024-02-29T17:00:00+00:00;3810-804;11.906579591124153;2024-02-29;17:00;3810;804
2024-02-27T02:00:00+00:00;3810-368;48.16799999999999;2024-02-27;02:00;3810;368
2024-02-15T20:00:00+00:00;3810-125;127.28637857334812;2024-02-15;20:00;3810;125
2024-02-04T15:00:00+00:00;3810-124;88.90664919932613;2024-02-04;15:00;3810;124
2024-02-07T09:00:00+00:00;3810-053;40.54574079967162;2024-02-07;09:00;3810;053
2024-02-09T10:00:00+00:00;3810-045;26.072071353921274;2024-02-09;10:00;3810;045
2024-02-12T16:00:00+00:00;3810-062;41.18564432634747;2024-02-12;16:00;3810;062
2024-02-18T22:00:00+00:00;3810-920;17.246000000000002;2024-02-18;22:00;3810;920
2024-02-20T14:00:00+00:00;3810-920;10.464;2024-02-20;14:00;3810;920
2024-02-04T08:00:00+00:00;3810-342;10.79;2024-02-04;08:00;3810;342
2024-02-18T23:00:00+00:00;3810-230;21.485787462323888;2024-02-18;23:00;3810;230
2024-02-08T16:00:00+00:00;3810-260;25.631999999999998;2024-02-08;16:00;3810;260
2024-02-11T23:00:00+00:00;3810-287;28.033921732671875;2024-02-11;23:00;3810;287
2024-02-18T03:00:00+00:00;3810-124;63.99194946054172;2024-02-18;03:00;3810;124
2024-02-07T07:00:00+00:00;3810-317;61.03800000000001;2024-02-07;07:00;3810;317
2024-02-14T12:00:00+00:00;3810-032;99.25677273392188;2024-02-14;12:00;3810;032
2024-02-08T15:00:00+00:00;3810-293;45.275999999999996;2024-02-08;15:00;3810;293
2024-02-28T22:00:00+00:00;3810-498;1420.9508941280724;2024-02-28;22:00;3810;498
2024-02-09T06:00:00+00:00;3810-074;67.80666123461586;2024-02-09;06:00;3810;074
2024-02-16T03:00:00+00:00;3810-030;23.795670193017372;2024-02-16;03:00;3810;030
2024-02-21T22:00:00+00:00;3810-437;33.298;2024-02-21;22:00;3810;437
2024-02-16T04:00:00+00:00;3810-345;7.740307767249533;2024-02-16;04:00;3810;345
2024-02-03T17:00:00+00:00;3810-120;66.18871330857758;2024-02-03;17:00;3810;120
2024-02-16T14:00:00+00:00;3810-127;25.244349432799215;2024-02-16;14:00;3810;127
2024-02-26T09:00:00+00:00;3810-449;58.41375796196663;2024-02-26;09:00;3810;449
2024-02-03T21:00:00+00:00;3810-142;35.624;2024-02-03;21:00;3810;142
2024-02-26T19:00:00+00:00;3810-146;12.22550884318357;2024-02-26;19:00;3810;146
2024-02-29T05:00:00+00:00;3810-160;32.06990736323769;2024-02-29;05:00;3810;160
2024-02-25T21:00:00+00:00;3810-856;20.461679815405336;2024-02-25;21:00;3810;856
2024-02-03T08:00:00+00:00;3810-870;55.20070354377052;2024-02-03;08:00;3810;870
2024-02-11T00:00:00+00:00;3810-311;8.144;2024-02-11;00:00;3810;311
2024-02-23T16:00:00+00:00;3810-858;11.028791534963645;2024-02-23;16:00;3810;858
2024-02-17T20:00:00+00:00;3810-223;30.214;2024-02-17;20:00;3810;223
2024-02-14T22:00:00+00:00;3810-750;21.840000000000003;2024-02-14;22:00;3810;750
2024-02-19T03:00:00+00:00;3810-334;8.914350868838124;2024-02-19;03:00;3810;334
2024-02-27T17:00:00+00:00;3810-743;23.241245196741474;2024-02-27;17:00;3810;743
2024-02-27T03:00:00+00:00;3810-048;42.68639276795507;2024-02-27;03:00;3810;048
2024-02-28T21:00:00+00:00;3810-087;293.6477040516204;2024-02-28;21:00;3810;087
2024-02-29T06:00:00+00:00;3810-028;59.29302332600368;2024-02-29;06:00;3810;028
2024-02-08T15:00:00+00:00;3810-728;114.54647323510588;2024-02-08;15:00;3810;728
2024-02-09T03:00:00+00:00;3810-142;20.422;2024-02-09;03:00;3810;142
2024-02-24T20:00:00+00:00;3810-012;44.72361661978383;2024-02-24;20:00;3810;012
2024-02-18T23:00:00+00:00;3810-319;62.35898403823158;2024-02-18;23:00;3810;319
2024-02-19T00:00:00+00:00;3810-309;12.342487020350198;2024-02-19;00:00;3810;309
2024-02-20T04:00:00+00:00;3810-187;123.3758236424553;2024-02-20;04:00;3810;187
2024-02-21T20:00:00+00:00;3810-341;43.772;2024-02-21;20:00;3810;341
2024-02-28T15:00:00+00:00;3810-868;63.34281994969537;2024-02-28;15:00;3810;868
2024-02-24T11:00:00+00:00;3810-185;52.64128769760039;2024-02-24;11:00;3810;185
2024-02-29T06:00:00+00:00;3810-883;6.053954069639646;2024-02-29;06:00;3810;883
2024-02-02T10:00:00+00:00;3810-430;25.456000000000003;2024-02-02;10:00;3810;430
2024-02-05T19:00:00+00:00;3810-367;48.77410999472902;2024-02-05;19:00;3810;367
2024-02-21T16:00:00+00:00;3810-233;31.782499166783914;2024-02-21;16:00;3810;233
2024-02-22T16:00:00+00:00;3810-895;34.58766075238417;2024-02-22;16:00;3810;895
2024-02-23T08:00:00+00:00;3810-008;26.492;2024-02-23;08:00;3810;008
2024-02-26T00:00:00+00:00;3810-045;22.23831432439308;2024-02-26;00:00;3810;045
2024-02-26T08:00:00+00:00;3810-607;82.224;2024-02-26;08:00;3810;607
2024-02-12T10:00:00+00:00;3810-564;6.974;2024-02-12;10:00;3810;564
2024-02-04T11:00:00+00:00;3810-159;15.47205772826528;2024-02-04;11:00;3810;159
2024-02-05T07:00:00+00:00;3810-071;51.70539303033484;2024-02-05;07:00;3810;071
2024-02-15T20:00:00+00:00;3810-374;66.04297506410859;2024-02-15;20:00;3810;374
2024-02-19T14:00:00+00:00;3810-211;19.412;2024-02-19;14:00;3810;211
2024-02-16T15:00:00+00:00;3810-368;59.062;2024-02-16;15:00;3810;368
2024-02-02T03:00:00+00:00;3810-430;15.287999999999998;2024-02-02;03:00;3810;430
2024-02-02T22:00:00+00:00;3810-202;30.662;2024-02-02;22:00;3810;202
2024-02-21T05:00:00+00:00;3810-200;121.77161171708968;2024-02-21;05:00;3810;200
2024-02-16T05:00:00+00:00;3810-167;59.88642938393265;2024-02-16;05:00;3810;167
2024-02-15T17:00:00+00:00;3810-176;53.837566326704554;2024-02-15;17:00;3810;176
2024-02-20T09:00:00+00:00;3810-361;27.154;2024-02-20;09:00;3810;361
2024-02-22T12:00:00+00:00;3810-568;219.03763029678743;2024-02-22;12:00;3810;568
2024-02-25T04:00:00+00:00;3810-171;75.91117257153087;2024-02-25;04:00;3810;171
2024-02-25T20:00:00+00:00;3810-139;35.576;2024-02-25;20:00;3810;139
2024-02-26T10:00:00+00:00;3810-342;35.480000000000004;2024-02-26;10:00;3810;342
2024-02-21T12:00:00+00:00;3810-430;24.089999999999996;2024-02-21;12:00;3810;430
2024-02-27T17:00:00+00:00;3810-029;50.61306537323555;2024-02-27;17:00;3810;029
2024-02-04T02:00:00+00:00;3810-449;41.4250589505111;2024-02-04;02:00;3810;449
2024-02-08T23:00:00+00:00;3810-563;16.082;2024-02-08;23:00;3810;563
2024-02-13T04:00:00+00:00;3810-771;88.31716572246464;2024-02-13;04:00;3810;771
2024-02-14T07:00:00+00:00;3810-056;51.27021522735946;2024-02-14;07:00;3810;056
2024-02-16T00:00:00+00:00;3810-702;150.20216751588816;2024-02-16;00:00;3810;702
2024-02-18T02:00:00+00:00;3810-106;574.9899857315879;2024-02-18;02:00;3810;106
2024-02-23T20:00:00+00:00;3810-319;138.77450932162654;2024-02-23;20:00;3810;319
2024-02-26T09:00:00+00:00;3810-067;16.524;2024-02-26;09:00;3810;067
2024-02-14T00:00:00+00:00;3810-375;10.970095965677773;2024-02-14;00:00;3810;375
2024-02-07T13:00:00+00:00;3810-459;44.316;2024-02-07;13:00;3810;459
2024-02-13T02:00:00+00:00;3810-309;13.424210363161752;2024-02-13;02:00;3810;309
2024-02-15T21:00:00+00:00;3810-368;93.35400000000001;2024-02-15;21:00;3810;368
2024-02-24T19:00:00+00:00;3810-181;14.345373650491876;2024-02-24;19:00;3810;181
2024-02-27T11:00:00+00:00;3810-027;48.482;2024-02-27;11:00;3810;027
2024-02-22T01:00:00+00:00;3810-700;51.695441702289045;2024-02-22;01:00;3810;700
2024-02-01T10:00:00+00:00;3810-139;46.022000000000006;2024-02-01;10:00;3810;139
2024-02-04T21:00:00+00:00;3810-554;67.34688892304578;2024-02-04;21:00;3810;554
2024-02-09T03:00:00+00:00;3810-311;8.288;2024-02-09;03:00;3810;311
2024-02-20T01:00:00+00:00;3810-087;189.1495920664957;2024-02-20;01:00;3810;087
2024-02-25T12:00:00+00:00;3810-148;25.384000000000004;2024-02-25;12:00;3810;148
2024-02-27T14:00:00+00:00;3810-877;23.87706274694783;2024-02-27;14:00;3810;877
2024-02-22T04:00:00+00:00;3810-382;8.166985035760128;2024-02-22;04:00;3810;382
2024-02-26T15:00:00+00:00;3810-076;101.79461764310766;2024-02-26;15:00;3810;076
2024-02-01T23:00:00+00:00;3810-459;25.786;2024-02-01;23:00;3810;459
2024-02-05T13:00:00+00:00;3810-750;11.57;2024-02-05;13:00;3810;750
2024-02-07T13:00:00+00:00;3810-196;122.33873721956732;2024-02-07;13:00;3810;196
2024-02-07T20:00:00+00:00;3810-477;54.35966761714034;2024-02-07;20:00;3810;477
2024-02-14T19:00:00+00:00;3810-495;66.894;2024-02-14;19:00;3810;495
2024-02-26T18:00:00+00:00;3810-375;22.518044721417013;2024-02-26;18:00;3810;375
2024-02-13T12:00:00+00:00;3810-126;41.87044606132136;2024-02-13;12:00;3810;126
2024-02-16T12:00:00+00:00;3810-081;191.78185440160217;2024-02-16;12:00;3810;081
2024-02-29T07:00:00+00:00;3810-482;26.23;2024-02-29;07:00;3810;482
2024-02-18T23:00:00+00:00;3810-854;22.3286642179726;2024-02-18;23:00;3810;854
2024-02-13T03:00:00+00:00;3810-153;11.748000000000001;2024-02-13;03:00;3810;153
2024-02-13T07:00:00+00:00;3810-011;712.8531262197248;2024-02-13;07:00;3810;011
2024-02-06T23:00:00+00:00;3810-141;14.584963705455142;2024-02-06;23:00;3810;141
2024-02-09T20:00:00+00:00;3810-145;80.03629135466402;2024-02-09;20:00;3810;145
2024-02-13T18:00:00+00:00;3810-059;14.556576594959395;2024-02-13;18:00;3810;059
2024-02-19T08:00:00+00:00;3810-333;96.5565673566783;2024-02-19;08:00;3810;333
2024-02-23T02:00:00+00:00;3810-895;23.249867454632387;2024-02-23;02:00;3810;895
2024-02-03T21:00:00+00:00;3810-867;156.4869610579393;2024-02-03;21:00;3810;867
2024-02-15T07:00:00+00:00;3810-174;76.94596658858575;2024-02-15;07:00;3810;174
2024-02-23T22:00:00+00:00;3810-166;133.2947755790165;2024-02-23;22:00;3810;166
2024-02-14T08:00:00+00:00;3810-700;78.83825337777557;2024-02-14;08:00;3810;700
2024-02-25T04:00:00+00:00;3810-414;52.925999999999995;2024-02-25;04:00;3810;414
2024-02-28T08:00:00+00:00;3810-232;258.7012966557683;2024-02-28;08:00;3810;232
2024-02-06T23:00:00+00:00;3810-429;31.564;2024-02-06;23:00;3810;429
2024-02-08T07:00:00+00:00;3810-072;42.62240963245266;2024-02-08;07:00;3810;072
2024-02-13T15:00:00+00:00;3810-158;56.30375223653816;2024-02-13;15:00;3810;158
2024-02-19T18:00:00+00:00;3810-429;30.142;2024-02-19;18:00;3810;429
2024-02-01T04:00:00+00:00;3810-809;4.537753830879615;2024-02-01;04:00;3810;809
2024-02-04T07:00:00+00:00;3810-007;18.478;2024-02-04;07:00;3810;007
