time,H_sun,T2m,WS10m,Int,G(i),P_W,Energy_kWh
2019-05-11 05:10:00,0.0,12.07,2.21,0.0,0.0,0.0,0.0
2019-05-11 06:10:00,7.78,11.95,2.41,0.0,44.92,17.384040000000002,0.017384040000000003
2019-05-11 07:10:00,18.9,12.83,2.69,0.0,189.12,73.18944,0.07318944000000001
2019-05-11 08:10:00,30.26,14.1,2.62,0.0,432.07,167.21108999999998,0.16721108999999998
2019-05-11 09:10:00,41.54,16.01,2.76,0.0,662.72,256.47264,0.25647264000000003
2019-05-11 10:10:00,52.27,17.97,2.83,0.0,865.74,335.04137999999995,0.33504137999999994
2019-05-11 11:10:00,61.45,19.77,2.69,0.0,1003.78,388.46286,0.38846285999999997
2019-05-11 12:10:00,66.87,21.34,2.69,0.0,1069.31,413.82297,0.41382297
2019-05-11 13:10:00,65.75,22.47,2.97,0.0,1044.49,404.21763,0.40421763
2019-05-11 14:10:00,58.81,23.32,3.03,0.0,956.04,369.98748,0.36998748
2019-05-11 15:10:00,48.97,23.85,3.1,0.0,799.39,309.36393,0.30936393
2019-05-11 16:10:00,37.99,23.82,3.52,0.0,587.89,227.51343,0.22751343
2019-05-11 17:10:00,26.64,23.07,3.66,0.0,354.22,137.08314000000001,0.13708314000000002
2019-05-11 18:10:00,15.33,21.95,3.38,0.0,125.89,48.71943,0.04871943
2019-05-11 19:10:00,4.35,20.58,2.97,0.0,21.14,8.18118,0.00818118
2019-05-11 20:10:00,0.0,18.87,2.9,0.0,0.0,0.0,0.0
2019-05-11 21:10:00,0.0,17.64,2.69,0.0,0.0,0.0,0.0
2019-05-11 22:10:00,0.0,16.66,2.55,0.0,0.0,0.0,0.0
2019-05-11 23:10:00,0.0,15.71,2.55,0.0,0.0,0.0,0.0
2019-05-12 00:10:00,0.0,14.87,2.62,0.0,0.0,0.0,0.0
2019-05-12 01:10:00,0.0,14.43,2.76,0.0,0.0,0.0,0.0
2019-05-12 02:10:00,0.0,14.25,2.97,0.0,0.0,0.0,0.0
2019-05-12 03:10:00,0.0,14.38,3.17,0.0,0.0,0.0,0.0
2019-05-12 04:10:00,0.0,14.56,3.59,0.0,0.0,0.0,0.0
2019-05-12 05:10:00,0.0,14.81,4.07,0.0,0.0,0.0,0.0
2019-05-12 06:10:00,7.95,15.06,4.41,0.0,38.76,15.000119999999997,0.015000119999999997
2019-05-12 07:10:00,19.06,16.24,4.69,0.0,197.85,76.56795,0.07656795
2019-05-12 08:10:00,30.41,18.3,4.76,0.0,436.57,168.95259000000001,0.16895259
2019-05-12 09:10:00,41.71,20.44,5.24,0.0,671.34,259.80858,0.25980858
2019-05-12 10:10:00,52.45,22.48,5.17,0.0,862.28,333.70235999999994,0.3337023599999999
2019-05-12 11:10:00,61.66,24.31,5.1,0.0,1004.3,388.6641,0.3886641
2019-05-12 12:10:00,67.12,25.95,4.69,0.0,1068.67,413.57529,0.41357529
2019-05-12 13:10:00,65.99,27.23,4.14,0.0,1055.88,408.62556000000006,0.40862556000000005
2019-05-12 14:10:00,59.0,28.19,3.45,0.0,960.88,371.86055999999996,0.37186055999999995
2019-05-12 15:10:00,49.14,28.78,2.83,0.0,804.19,311.22153000000003,0.31122153
2019-05-12 16:10:00,38.15,29.02,2.21,0.0,595.31,230.38496999999995,0.23038496999999997
2019-05-12 17:10:00,26.79,28.9,1.72,0.0,359.86,139.26582000000002,0.13926582
2019-05-12 18:10:00,15.48,27.98,1.45,0.0,127.66,49.404419999999995,0.04940442
2019-05-12 19:10:00,4.51,25.86,2.28,0.0,22.02,8.52174,0.00852174
2019-05-12 20:10:00,0.0,23.09,2.76,0.0,0.0,0.0,0.0
2019-05-12 21:10:00,0.0,20.98,2.83,0.0,0.0,0.0,0.0
2019-05-12 22:10:00,0.0,19.43,2.83,0.0,0.0,0.0,0.0
2019-05-12 23:10:00,0.0,18.15,2.97,0.0,0.0,0.0,0.0
2019-05-13 00:10:00,0.0,17.06,3.03,0.0,0.0,0.0,0.0
2019-05-13 01:10:00,0.0,16.46,3.24,0.0,0.0,0.0,0.0
2019-05-13 02:10:00,0.0,16.46,3.52,0.0,0.0,0.0,0.0
2019-05-13 03:10:00,0.0,16.88,3.93,0.0,0.0,0.0,0.0
2019-05-13 04:10:00,0.0,16.89,4.34,0.0,0.0,0.0,0.0
2019-05-13 05:10:00,0.0,16.38,4.69,0.0,0.0,0.0,0.0
2019-05-13 06:10:00,8.11,15.82,4.97,0.0,39.64,15.34068,0.01534068
2019-05-13 07:10:00,19.21,16.58,5.03,0.0,200.69,77.66703,0.07766703
2019-05-13 08:10:00,30.57,18.46,4.97,0.0,440.87,170.61668999999998,0.17061669
2019-05-13 09:10:00,41.87,20.75,5.1,0.0,674.13,260.88831,0.26088831
2019-05-13 10:10:00,52.63,22.94,4.76,0.0,869.18,336.37266,0.33637266
2019-05-13 11:10:00,61.87,24.86,4.28,0.0,1005.95,389.30265,0.38930265000000003
2019-05-13 12:10:00,67.37,26.46,4.0,0.0,1076.8,416.7216,0.4167216
2019-05-13 13:10:00,66.23,27.71,3.38,0.0,1058.57,409.66659,0.40966659
2019-05-13 14:10:00,59.2,28.6,2.69,0.0,968.94,374.97978,0.37497978
2019-05-13 15:10:00,49.3,29.15,2.14,0.0,811.02,313.86474,0.31386474
2019-05-13 16:10:00,38.29,29.38,2.07,0.0,600.79,232.50572999999994,0.23250572999999994
2019-05-13 17:10:00,26.94,29.08,2.28,0.0,361.62,139.94693999999998,0.13994694
2019-05-13 18:10:00,15.63,27.6,2.48,0.0,129.1,49.9617,0.0499617
2019-05-13 19:10:00,4.68,25.01,2.97,0.0,22.02,8.52174,0.00852174
2019-05-13 20:10:00,0.0,22.57,2.9,0.0,0.0,0.0,0.0
2019-05-13 21:10:00,0.0,20.68,2.69,0.0,0.0,0.0,0.0
2019-05-13 22:10:00,0.0,19.17,2.48,0.0,0.0,0.0,0.0
2019-05-13 23:10:00,0.0,17.88,2.41,0.0,0.0,0.0,0.0
2019-05-14 00:10:00,0.0,16.91,2.62,0.0,0.0,0.0,0.0
2019-05-14 01:10:00,0.0,16.37,2.9,0.0,0.0,0.0,0.0
2019-05-14 02:10:00,0.0,16.25,3.24,0.0,0.0,0.0,0.0
2019-05-14 03:10:00,0.0,16.19,3.59,0.0,0.0,0.0,0.0
2019-05-14 04:10:00,0.0,16.06,4.0,0.0,0.0,0.0,0.0
2019-05-14 05:10:00,0.0,15.66,4.28,0.0,0.0,0.0,0.0
2019-05-14 06:10:00,8.27,15.18,4.34,0.0,38.76,15.000119999999997,0.015000119999999997
2019-05-14 07:10:00,19.36,16.39,4.07,0.0,200.41,77.55866999999999,0.07755867
2019-05-14 08:10:00,30.71,18.76,4.0,0.0,434.41,168.11667,0.16811667
2019-05-14 09:10:00,42.02,21.48,3.79,0.0,667.11,258.17157,0.25817156999999996
2019-05-14 10:10:00,52.8,24.03,3.38,0.0,864.62,334.60794,0.33460794
2019-05-14 11:10:00,62.08,26.26,2.48,0.0,1001.22,387.47213999999997,0.38747213999999996
2019-05-14 12:10:00,67.61,27.88,1.17,0.0,1066.57,412.76259,0.41276259
2019-05-14 13:10:00,66.46,28.66,1.52,0.0,1047.31,405.30897,0.40530897
2019-05-14 14:10:00,59.38,28.38,2.83,0.0,958.97,371.12138999999996,0.37112138999999994
2019-05-14 15:10:00,49.46,27.36,3.24,0.0,802.54,310.58297999999996,0.31058297999999995
2019-05-14 16:10:00,38.44,26.35,2.9,0.0,595.05,230.28435,0.23028435
2019-05-14 17:10:00,27.08,25.32,2.41,0.0,358.8,138.8556,0.13885560000000002
2019-05-14 18:10:00,15.78,24.19,1.79,0.0,129.17,49.988789999999995,0.04998878999999999
2019-05-14 19:10:00,4.83,22.54,1.66,0.0,24.66,9.543420000000001,0.00954342
2019-05-14 20:10:00,0.0,20.27,1.1,0.0,0.0,0.0,0.0
2019-05-14 21:10:00,0.0,19.58,0.14,0.0,0.0,0.0,0.0
2019-05-14 22:10:00,0.0,18.64,0.34,0.0,0.0,0.0,0.0
2019-05-14 23:10:00,0.0,17.72,0.69,0.0,0.0,0.0,0.0
2019-05-15 00:10:00,0.0,16.82,0.76,0.0,0.0,0.0,0.0
2019-05-15 01:10:00,0.0,15.86,0.21,0.0,0.0,0.0,0.0
2019-05-15 02:10:00,0.0,15.4,0.76,0.0,0.0,0.0,0.0
2019-05-15 03:10:00,0.0,13.81,1.24,0.0,0.0,0.0,0.0
2019-05-15 04:10:00,0.0,14.14,1.03,0.0,0.0,0.0,0.0
2019-05-15 05:10:00,0.0,13.78,1.03,0.0,0.0,0.0,0.0
2019-05-15 06:10:00,8.42,12.31,1.31,0.0,48.45,18.750149999999998,0.018750149999999997
2019-05-15 07:10:00,19.5,14.84,0.55,0.0,156.61,60.608070000000005,0.06060807000000001
2019-05-15 08:10:00,30.86,18.82,1.72,0.0,185.92,71.95103999999999,0.07195104
2019-05-15 09:10:00,42.17,20.28,1.86,0.0,459.91,177.98517,0.17798517
2019-05-15 10:10:00,52.96,22.01,1.72,0.0,840.7,325.35089999999997,0.32535089999999994
2019-05-15 11:10:00,62.28,23.64,2.07,0.0,978.45,378.66015,0.37866015
2019-05-15 12:10:00,67.84,24.48,3.1,0.0,931.92,360.65304,0.36065304
2019-05-15 13:10:00,66.68,24.62,3.72,0.0,1023.12,395.94744,0.39594744
2019-05-15 14:10:00,59.57,24.52,4.14,0.0,936.38,362.37906,0.36237906
2019-05-15 15:10:00,49.62,23.98,4.55,0.0,780.12,301.90644000000003,0.30190644000000005
2019-05-15 16:10:00,38.59,23.14,4.69,0.0,551.85,213.56595000000004,0.21356595000000003
2019-05-15 17:10:00,27.23,22.09,4.69,0.0,334.79,129.56373000000002,0.12956373000000002
2019-05-15 18:10:00,15.93,20.69,4.07,0.0,127.19,49.22253,0.04922253
2019-05-15 19:10:00,4.99,18.09,3.45,0.0,21.14,8.18118,0.00818118
2019-05-15 20:10:00,0.0,16.43,3.03,0.0,0.0,0.0,0.0
2019-05-15 21:10:00,0.0,15.26,2.83,0.0,0.0,0.0,0.0
2019-05-15 22:10:00,0.0,14.47,2.48,0.0,0.0,0.0,0.0
2019-05-15 23:10:00,0.0,13.79,2.21,0.0,0.0,0.0,0.0
2019-05-16 00:10:00,0.0,13.37,2.21,0.0,0.0,0.0,0.0
2019-05-16 01:10:00,0.0,13.11,2.62,0.0,0.0,0.0,0.0
2019-05-16 02:10:00,0.0,13.08,2.9,0.0,0.0,0.0,0.0
2019-05-16 03:10:00,0.0,13.31,3.45,0.0,0.0,0.0,0.0
2019-05-16 04:10:00,0.0,13.32,3.52,0.0,0.0,0.0,0.0
2019-05-16 05:10:00,0.0,13.35,3.59,0.0,0.0,0.0,0.0
2019-05-16 06:10:00,8.57,13.39,3.93,0.0,49.33,19.090709999999998,0.019090709999999997
2019-05-16 07:10:00,19.64,13.65,4.48,0.0,126.05,48.781349999999996,0.048781349999999994
2019-05-16 08:10:00,30.99,14.22,4.62,0.0,212.43,82.21041000000001,0.08221041000000001
2019-05-16 09:10:00,42.31,15.05,4.69,0.0,82.87,32.07069,0.03207069
2019-05-16 10:10:00,53.12,16.22,5.59,0.0,368.13,142.46631,0.14246630999999998
2019-05-16 11:10:00,62.47,17.02,6.34,0.0,583.34,225.75258000000002,0.22575258000000004
2019-05-16 12:10:00,68.07,17.76,6.83,0.0,660.92,255.77604,0.25577604
2019-05-16 13:10:00,66.9,17.49,7.03,0.0,557.07,215.58609,0.21558609
2019-05-16 14:10:00,59.75,16.99,7.45,0.0,734.42,284.22053999999997,0.28422053999999997
2019-05-16 15:10:00,49.78,16.42,6.9,0.0,643.45,249.01515,0.24901515000000002
2019-05-16 16:10:00,38.73,15.87,6.9,0.0,322.41,124.77267000000002,0.12477267000000002
2019-05-16 17:10:00,27.37,15.16,6.69,0.0,233.37,90.31419,0.09031419
2019-05-16 18:10:00,16.07,14.43,6.28,0.0,129.78,50.22486,0.050224859999999996
2019-05-16 19:10:00,5.15,14.01,6.0,0.0,24.66,9.543420000000001,0.00954342
2019-05-16 20:10:00,0.0,13.3,5.93,0.0,0.0,0.0,0.0
2019-05-16 21:10:00,0.0,12.88,5.59,0.0,0.0,0.0,0.0
2019-05-16 22:10:00,0.0,12.61,5.38,0.0,0.0,0.0,0.0
2019-05-16 23:10:00,0.0,12.28,5.03,0.0,0.0,0.0,0.0
2019-05-17 00:10:00,0.0,12.15,4.62,0.0,0.0,0.0,0.0
2019-05-17 01:10:00,0.0,12.14,4.69,0.0,0.0,0.0,0.0
2019-05-17 02:10:00,0.0,12.01,4.69,0.0,0.0,0.0,0.0
2019-05-17 03:10:00,0.0,11.84,4.62,0.0,0.0,0.0,0.0
2019-05-17 04:10:00,0.0,11.89,4.76,0.0,0.0,0.0,0.0
2019-05-17 05:10:00,0.0,11.98,4.76,0.0,0.0,0.0,0.0
2019-05-17 06:10:00,8.71,12.18,4.28,0.0,29.07,11.25009,0.01125009
2019-05-17 07:10:00,19.78,12.64,4.9,0.0,137.1,53.0577,0.0530577
2019-05-17 08:10:00,31.12,13.44,5.31,0.0,130.35,50.44545,0.05044545
2019-05-17 09:10:00,42.44,13.96,5.52,0.0,256.73,99.35451,0.09935451000000001
2019-05-17 10:10:00,53.27,14.85,6.0,0.0,678.55,262.59884999999997,0.26259885
2019-05-17 11:10:00,62.65,15.52,6.07,0.0,617.19,238.85253,0.23885253
2019-05-17 12:10:00,68.29,15.79,5.93,0.0,873.9,338.1993,0.3381993
2019-05-17 13:10:00,67.12,15.89,6.0,0.0,926.65,358.61355,0.35861354999999995
2019-05-17 14:10:00,59.93,15.83,6.28,0.0,740.63,286.62381,0.28662381
2019-05-17 15:10:00,49.93,15.82,6.48,0.0,615.86,238.33782,0.23833782
2019-05-17 16:10:00,38.87,15.45,6.55,0.0,511.73,198.03951,0.19803951
2019-05-17 17:10:00,27.51,15.12,6.41,0.0,314.25,121.61474999999999,0.12161474999999998
2019-05-17 18:10:00,16.22,14.39,6.07,0.0,123.57,47.82158999999999,0.04782158999999999
2019-05-17 19:10:00,5.3,13.8,5.1,0.0,4.4,1.7028,0.0017028000000000002
2019-05-17 20:10:00,0.0,12.92,4.21,0.0,0.0,0.0,0.0
2019-05-17 21:10:00,0.0,12.27,3.66,0.0,0.0,0.0,0.0
2019-05-17 22:10:00,0.0,12.0,3.59,0.0,0.0,0.0,0.0
2019-05-17 23:10:00,0.0,11.97,3.31,0.0,0.0,0.0,0.0
2019-05-18 00:10:00,0.0,11.78,3.31,0.0,0.0,0.0,0.0
2019-05-18 01:10:00,0.0,11.17,2.62,0.0,0.0,0.0,0.0
2019-05-18 02:10:00,0.0,10.78,2.41,0.0,0.0,0.0,0.0
2019-05-18 03:10:00,0.0,10.33,2.28,0.0,0.0,0.0,0.0
2019-05-18 04:10:00,0.0,10.1,2.28,0.0,0.0,0.0,0.0
2019-05-18 05:10:00,0.0,10.05,2.21,0.0,0.0,0.0,0.0
2019-05-18 06:10:00,8.85,9.91,1.79,0.0,51.09,19.77183,0.01977183
2019-05-18 07:10:00,19.91,11.01,2.97,0.0,187.05,72.38835000000002,0.07238835000000002
2019-05-18 08:10:00,31.25,12.13,3.52,0.0,363.94,140.84478,0.14084477999999997
2019-05-18 09:10:00,42.57,13.29,4.07,0.0,409.53,158.48810999999998,0.15848811
2019-05-18 10:10:00,53.42,14.24,4.41,0.0,718.25,277.96275,0.27796275000000004
2019-05-18 11:10:00,62.83,14.86,4.62,0.0,886.53,343.08711,0.34308711
2019-05-18 12:10:00,68.51,15.34,4.69,0.0,898.9,347.8743,0.3478743
2019-05-18 13:10:00,67.33,15.91,4.83,0.0,984.34,380.93958,0.38093958
2019-05-18 14:10:00,60.11,16.2,4.97,0.0,933.84,361.39608,0.36139608
2019-05-18 15:10:00,50.08,16.22,5.1,0.0,752.93,291.38390999999996,0.29138390999999997
2019-05-18 16:10:00,39.01,16.04,4.9,0.0,508.67,196.85529000000002,0.19685529000000002
2019-05-18 17:10:00,27.64,15.54,4.76,0.0,315.18,121.97466000000001,0.12197466000000001
2019-05-18 18:10:00,16.36,14.86,4.48,0.0,132.66,51.339420000000004,0.051339420000000004
2019-05-18 19:10:00,5.45,14.06,3.72,0.0,27.31,10.568969999999998,0.010568969999999999
2019-05-18 20:10:00,0.0,13.31,3.03,0.0,0.0,0.0,0.0
2019-05-18 21:10:00,0.0,12.79,2.41,0.0,0.0,0.0,0.0
2019-05-18 22:10:00,0.0,12.4,1.93,0.0,0.0,0.0,0.0
2019-05-18 23:10:00,0.0,11.77,1.52,0.0,0.0,0.0,0.0
2019-05-19 00:10:00,0.0,11.16,1.38,0.0,0.0,0.0,0.0
2019-05-19 01:10:00,0.0,10.07,1.31,0.0,0.0,0.0,0.0
2019-05-19 02:10:00,0.0,9.73,1.24,0.0,0.0,0.0,0.0
2019-05-19 03:10:00,0.0,9.42,1.24,0.0,0.0,0.0,0.0
2019-05-19 04:10:00,0.0,8.96,1.31,0.0,0.0,0.0,0.0
2019-05-19 05:10:00,0.0,8.43,1.38,0.0,0.0,0.0,0.0
2019-05-19 06:10:00,8.98,8.4,1.24,0.0,42.28,16.36236,0.01636236
2019-05-19 07:10:00,20.03,10.99,1.03,0.0,200.23,77.48901,0.07748901
2019-05-19 08:10:00,31.37,12.86,2.07,0.0,431.58,167.02146,0.16702145999999998
2019-05-19 09:10:00,42.7,14.11,2.55,0.0,657.23,254.34801,0.25434801
2019-05-19 10:10:00,53.56,15.39,2.69,0.0,837.29,324.03123,0.32403123
2019-05-19 11:10:00,63.0,16.59,2.9,0.0,968.25,374.71275,0.37471275000000004
2019-05-19 12:10:00,68.72,17.6,3.31,0.0,1024.35,396.42344999999995,0.39642344999999996
2019-05-19 13:10:00,67.54,18.2,3.72,0.0,1029.94,398.58678000000003,0.39858678000000003
2019-05-19 14:10:00,60.28,18.35,4.21,0.0,891.11,344.85957,0.34485957
2019-05-19 15:10:00,50.23,18.08,4.28,0.0,748.11,289.51857,0.28951857000000003
2019-05-19 16:10:00,39.15,17.52,4.34,0.0,521.62,201.86693999999997,0.20186693999999997
2019-05-19 17:10:00,27.78,16.88,4.28,0.0,218.35,84.50144999999999,0.08450144999999999
2019-05-19 18:10:00,16.5,15.98,4.07,0.0,134.05,51.87735,0.05187735
2019-05-19 19:10:00,5.6,14.64,3.45,0.0,26.42,10.224540000000001,0.01022454
2019-05-19 20:10:00,0.0,13.49,2.76,0.0,0.0,0.0,0.0
2019-05-19 21:10:00,0.0,12.7,2.28,0.0,0.0,0.0,0.0
2019-05-19 22:10:00,0.0,11.91,2.0,0.0,0.0,0.0,0.0
2019-05-19 23:10:00,0.0,11.21,1.86,0.0,0.0,0.0,0.0
2019-05-20 00:10:00,0.0,10.51,1.72,0.0,0.0,0.0,0.0
2019-05-20 01:10:00,0.0,9.78,1.45,0.0,0.0,0.0,0.0
2019-05-20 02:10:00,0.0,9.56,1.1,0.0,0.0,0.0,0.0
2019-05-20 03:10:00,0.0,8.76,1.17,0.0,0.0,0.0,0.0
2019-05-20 04:10:00,0.0,8.03,1.31,0.0,0.0,0.0,0.0
2019-05-20 05:10:00,0.0,7.85,1.03,0.0,0.0,0.0,0.0
2019-05-20 06:10:00,9.11,8.61,0.83,0.0,53.73,20.793509999999998,0.020793509999999998
2019-05-20 07:10:00,20.15,10.19,0.97,0.0,192.22,74.38914,0.07438913999999999
2019-05-20 08:10:00,31.49,12.19,0.62,0.0,421.39,163.07792999999998,0.16307792999999998
2019-05-20 09:10:00,42.82,14.22,0.76,0.0,574.09,222.17283,0.22217283000000002
2019-05-20 10:10:00,53.69,16.11,1.1,0.0,790.33,305.85771,0.30585771
2019-05-20 11:10:00,63.17,17.66,2.0,0.0,919.09,355.68783,0.35568783000000004
2019-05-20 12:10:00,68.93,18.74,2.83,0.0,960.6,371.75219999999996,0.3717522
2019-05-20 13:10:00,67.74,19.39,3.38,0.0,424.63,164.33181000000002,0.16433181000000002
2019-05-20 14:10:00,60.45,19.59,3.72,0.0,725.79,280.88072999999997,0.28088072999999997
2019-05-20 15:10:00,50.37,19.35,3.86,0.0,751.33,290.76471,0.29076471
2019-05-20 16:10:00,39.28,18.94,3.93,0.0,579.53,224.27811,0.22427811
2019-05-20 17:10:00,27.91,18.3,3.86,0.0,352.52,136.42523999999997,0.13642523999999998
2019-05-20 18:10:00,16.64,17.39,3.59,0.0,130.94,50.67378,0.05067378
2019-05-20 19:10:00,5.75,16.1,2.97,0.0,28.19,10.909529999999998,0.010909529999999999
2019-05-20 20:10:00,0.0,14.82,2.0,0.0,0.0,0.0,0.0
2019-05-20 21:10:00,0.0,13.98,1.38,0.0,0.0,0.0,0.0
2019-05-20 22:10:00,0.0,12.99,0.9,0.0,0.0,0.0,0.0
2019-05-20 23:10:00,0.0,13.42,0.28,0.0,0.0,0.0,0.0
2019-05-21 00:10:00,0.0,13.05,0.34,0.0,0.0,0.0,0.0
2019-05-21 01:10:00,0.0,12.53,0.83,0.0,0.0,0.0,0.0
2019-05-21 02:10:00,0.0,10.95,1.17,0.0,0.0,0.0,0.0
2019-05-21 03:10:00,0.0,10.12,1.31,0.0,0.0,0.0,0.0
2019-05-21 04:10:00,0.0,9.51,1.45,0.0,0.0,0.0,0.0
2019-05-21 05:10:00,0.0,9.17,1.45,0.0,0.0,0.0,0.0
2019-05-21 06:10:00,9.23,9.56,1.24,0.0,44.04,17.04348,0.01704348
2019-05-21 07:10:00,0.0,13.62,1.17,0.0,0.0,0.0,0.0
2019-05-21 08:10:00,31.6,15.38,0.83,0.0,369.8,143.1126,0.14311259999999998
2019-05-21 09:10:00,42.93,17.08,0.62,0.0,643.2,248.9184,0.24891839999999998
2019-05-21 10:10:00,53.82,18.61,1.17,0.0,833.03,322.38261,0.32238261
2019-05-21 11:10:00,63.33,20.11,1.03,0.0,969.16,375.06492000000003,0.37506492
2019-05-21 12:10:00,69.12,21.46,0.97,0.0,1020.18,394.80965999999995,0.39480965999999995
2019-05-21 13:10:00,67.94,22.3,1.52,0.0,1008.66,390.35141999999996,0.39035141999999995
2019-05-21 14:10:00,60.61,22.47,2.97,0.0,923.43,357.36741,0.35736741
2019-05-21 15:10:00,50.52,22.2,3.93,0.0,777.95,301.06665,0.30106665
2019-05-21 16:10:00,39.42,21.47,4.34,0.0,571.95,221.34465000000003,0.22134465000000003
2019-05-21 17:10:00,28.05,20.67,4.48,0.0,347.86,134.62182,0.13462182
2019-05-21 18:10:00,16.78,19.66,4.21,0.0,132.0,51.084,0.051084000000000004
2019-05-21 19:10:00,5.9,18.51,3.31,0.0,29.95,11.59065,0.011590650000000001
2019-05-21 20:10:00,0.0,17.13,2.41,0.0,0.0,0.0,0.0
2019-05-21 21:10:00,0.0,16.04,2.0,0.0,0.0,0.0,0.0
2019-05-21 22:10:00,0.0,15.07,1.66,0.0,0.0,0.0,0.0
2019-05-21 23:10:00,0.0,13.98,1.45,0.0,0.0,0.0,0.0
2019-05-22 00:10:00,0.0,12.94,1.38,0.0,0.0,0.0,0.0
2019-05-22 01:10:00,0.0,12.26,1.38,0.0,0.0,0.0,0.0
2019-05-22 02:10:00,0.0,11.76,1.31,0.0,0.0,0.0,0.0
2019-05-22 03:10:00,0.0,11.71,1.03,0.0,0.0,0.0,0.0
2019-05-22 04:10:00,0.0,11.88,0.76,0.0,0.0,0.0,0.0
2019-05-22 05:10:00,0.0,10.64,0.83,0.0,0.0,0.0,0.0
2019-05-22 06:10:00,9.35,11.44,0.9,0.0,55.49,21.47463,0.02147463
2019-05-22 07:10:00,0.0,14.34,0.76,0.0,0.0,0.0,0.0
2019-05-22 08:10:00,31.7,16.82,1.31,0.0,379.03,146.68460999999996,0.14668460999999997
2019-05-22 09:10:00,43.04,18.88,2.07,0.0,604.71,234.02277,0.23402277000000002
2019-05-22 10:10:00,53.95,20.25,2.41,0.0,842.06,325.87721999999997,0.32587721999999997
2019-05-22 11:10:00,63.48,21.42,2.69,0.0,964.02,373.07573999999994,0.37307573999999993
2019-05-22 12:10:00,69.32,22.31,3.03,0.0,1026.6,397.2942,0.3972942
2019-05-22 13:10:00,68.13,22.86,3.38,0.0,1009.82,390.80034,0.39080034
2019-05-22 14:10:00,60.77,23.04,3.66,0.0,929.77,359.82099,0.35982099
2019-05-22 15:10:00,50.66,22.86,4.07,0.0,775.29,300.03722999999997,0.30003723
2019-05-22 16:10:00,39.55,22.29,4.28,0.0,575.72,222.80364,0.22280364
2019-05-22 17:10:00,28.18,21.47,4.21,0.0,350.21,135.53126999999998,0.13553126999999998
2019-05-22 18:10:00,16.91,20.27,4.0,0.0,132.82,51.40134,0.05140134
2019-05-22 19:10:00,6.04,18.19,3.38,0.0,30.83,11.93121,0.01193121
2019-05-22 20:10:00,0.0,16.59,2.48,0.0,0.0,0.0,0.0
2019-05-22 21:10:00,0.0,15.36,2.14,0.0,0.0,0.0,0.0
2019-05-22 22:10:00,0.0,14.41,1.86,0.0,0.0,0.0,0.0
2019-05-22 23:10:00,0.0,13.5,1.66,0.0,0.0,0.0,0.0
2019-05-23 00:10:00,0.0,12.6,1.59,0.0,0.0,0.0,0.0
2019-05-23 01:10:00,0.0,11.97,1.45,0.0,0.0,0.0,0.0
2019-05-23 02:10:00,0.0,11.48,1.31,0.0,0.0,0.0,0.0
2019-05-23 03:10:00,0.0,11.25,1.31,0.0,0.0,0.0,0.0
2019-05-23 04:10:00,0.0,11.36,1.66,0.0,0.0,0.0,0.0
2019-05-23 05:10:00,0.0,11.29,1.79,0.0,0.0,0.0,0.0
2019-05-23 06:10:00,9.46,12.03,1.79,0.0,55.49,21.47463,0.02147463
2019-05-23 07:10:00,20.47,13.21,2.21,0.0,190.23,73.61901,0.07361901
2019-05-23 08:10:00,31.8,14.88,2.41,0.0,419.58,162.37746,0.16237746
2019-05-23 09:10:00,43.14,16.86,2.83,0.0,643.64,249.08867999999998,0.24908867999999998
2019-05-23 10:10:00,54.06,18.64,3.66,0.0,810.55,313.68285,0.31368284999999996
2019-05-23 11:10:00,63.62,19.88,4.21,0.0,855.77,331.18298999999996,0.33118298999999995
2019-05-23 12:10:00,69.5,20.81,4.28,0.0,992.62,384.14394000000004,0.38414394
2019-05-23 13:10:00,68.32,21.37,4.62,0.0,881.78,341.24886,0.34124886
2019-05-23 14:10:00,60.93,20.81,5.17,0.0,685.99,265.47812999999996,0.26547813
2019-05-23 15:10:00,50.79,19.92,5.45,0.0,573.66,222.00642,0.22200641999999998
2019-05-23 16:10:00,39.68,19.72,5.59,0.0,171.32,66.30084,0.06630084
2019-05-23 17:10:00,28.31,19.04,5.66,0.0,348.92,135.03204,0.13503204
2019-05-23 18:10:00,17.05,17.88,5.66,0.0,135.64,52.49267999999999,0.05249267999999999
2019-05-23 19:10:00,6.18,16.35,5.1,0.0,29.95,11.59065,0.011590650000000001
2019-05-23 20:10:00,0.0,15.0,4.55,0.0,0.0,0.0,0.0
2019-05-23 21:10:00,0.0,14.24,4.0,0.0,0.0,0.0,0.0
2019-05-23 22:10:00,0.0,13.73,3.59,0.0,0.0,0.0,0.0
2019-05-23 23:10:00,0.0,13.35,3.31,0.0,0.0,0.0,0.0
2019-05-24 00:10:00,0.0,12.99,3.1,0.0,0.0,0.0,0.0
2019-05-24 01:10:00,0.0,12.7,3.1,0.0,0.0,0.0,0.0
2019-05-24 02:10:00,0.0,12.38,2.97,0.0,0.0,0.0,0.0
2019-05-24 03:10:00,0.0,12.13,2.69,0.0,0.0,0.0,0.0
2019-05-24 04:10:00,0.0,11.91,2.62,0.0,0.0,0.0,0.0
2019-05-24 05:10:00,0.0,11.72,2.69,0.0,0.0,0.0,0.0
2019-05-24 06:10:00,9.56,11.68,2.55,0.0,50.21,19.43127,0.01943127
2019-05-24 07:10:00,20.57,13.42,3.45,0.0,198.34,76.75758,0.07675758
