ptd_id;total_paineis_reais;potencia_real_kwp;producao_real_mwh_ano;consumo_anual_kwh;n_cp7_com_consumo;producao_anual_kwh;autoconsumo_kwh;excedente_kwh;racio_autossuficiencia;poupanca_ano1_eur;custo_instalacao_eur;val_eur;tir_pct;payback_anos
320;1032;464.40000000000003;691.1015040000002;732973.3601204446;2.0;691101.5040000002;691101.5040000002;0.0;0.942873972781816;172775.37600000005;1238400;681167.5716989067;12.775490981093062;8.0
323;2137;961.65;1431.0890640000002;317173.413288208;1.0;1431089.0640000002;317173.413288208;1113915.6507117923;4.512008270691981;134989.13585764164;2564400;-1064644.8050005287;1.723057537812267;21.0
324;2169;976.0500000000001;1452.5185680000002;271312.4159422435;1.0;1452518.5680000002;271312.4159422435;1181206.1520577567;5.353675256458628;126888.41158844871;2602800;-1193045.4056325145;1.0756495890067774;22.0
326;511;229.95000000000002;342.20239200000003;257446.53278523256;1.0;342202.39200000005;257446.53278523256;84755.8592147675;1.3292173264010227;68599.42615704652;613200;148952.78436563903;9.649559110902917;10.0
327;159;71.55;106.477848;0.0;;106477.848;0.0;106477.848;;5323.892400000001;190800;-131650.53412788254;-3.0849368949761367;
328;944;424.8;632.1703680000002;401883.32828975376;2.0;632170.3680000001;401883.32828975376;230287.03971024638;1.5730196390336744;111985.18405795076;1132800;111376.8775451869;8.097397021757901;11.0
330;662;297.90000000000003;443.32286400000004;0.0;;443322.86400000006;0.0;443322.86400000006;;22166.143200000006;794400;-548129.896809171;-3.084936894976126;
331;278;125.10000000000001;186.16881600000002;0.0;;186168.81600000002;0.0;186168.81600000002;;9308.440800000002;333600;-230181.4370286248;-3.084936894976126;
333;223;100.35000000000001;149.336856;531283.3010296237;1.0;149336.856;149336.856;0.0;0.2810870503751692;37334.214;267600;147190.27954346527;12.775490981093062;8.0
334;977;439.65000000000003;654.2695440000001;1629720.2207054787;1.0;654269.5440000001;654269.5440000001;0.0;0.4014612665950587;163567.38600000003;1172400;644865.0363854957;12.775490981093062;8.0
335;415;186.75;277.91388000000006;310063.26476169634;1.0;277913.88000000006;277913.88000000006;0.0;0.8963134675550645;69478.47000000002;498000;273919.13009209913;12.775490981093062;8.0
337;367;165.15;245.76962400000005;458214.0373019425;1.0;245769.62400000004;245769.62400000004;0.0;0.536364240273261;61442.40600000001;440400;242236.91745494073;12.775490981093062;8.0
338;32;14.4;21.429504;0.0;;21429.504;0.0;21429.504;;1071.4752;38400;-26495.704981712202;-3.084936894976126;
339;6244;2809.8;4181.431968000001;0.0;;4181431.968000001;0.0;4181431.968000001;;209071.59840000005;7492800;-5169974.434556595;-3.084936894976126;
340;216;97.2;144.64915200000002;267067.16308062244;1.0;144649.152;144649.152;0.0;0.5416208804237502;36162.288;259200;142569.95686721292;12.775490981093062;8.0
341;489;220.05;327.469608;0.0;;327469.608;0.0;327469.608;;16373.4804;586800;-404887.4917517899;-3.084936894976126;
342;145;65.25;97.10244;79377.93942667579;1.0;97102.44;79377.93942667579;17724.500573324214;1.2232925256229026;20730.709885335156;174000;56322.16369876294;10.491087335555182;9.0
343;1154;519.3000000000001;772.8014880000002;1157930.8941451916;3.0;772801.4880000001;772801.4880000001;0.0;0.6673986262111937;193200.37200000003;1384800;761693.1954850177;12.775490981093062;8.0
344;2397;1078.65;1605.2037840000003;804017.2625331805;2.0;1605203.7840000002;804017.2625331805;801186.5214668197;1.9964792533714486;241063.64170663612;2876400;-198136.69623093298;6.20591914187133;13.0
347;1012;455.40000000000003;677.7080640000001;147919.68821511627;1.0;677708.0640000001;147919.68821511627;529788.3757848839;4.581594730070175;63469.34084302327;1214400;-509243.4476023227;1.6617031389521197;21.0
348;1443;649.35;966.3366960000001;2539664.653364658;3.0;966336.6960000001;966336.6960000001;0.0;0.38049775379586254;241584.17400000003;1731600;952446.5174045757;12.775490981093062;8.0
349;432;194.4;289.29830400000003;149969.1096420041;1.0;289298.304;149969.1096420041;139329.1943579959;1.929052620840338;44458.73712840082;518400;-24454.901768152584;6.458683925044639;13.0
350;638;287.1;427.250736;730633.3554597811;2.0;427250.73600000003;427250.73600000003;0.0;0.5847676304500702;106812.68400000001;765600;421109.40963556414;12.775490981093062;8.0
351;1064;478.8;712.531008;1119705.304842654;1.0;712531.008;712531.008;0.0;0.6363558383784992;178132.752;1276800;702289.0467903455;12.775490981093062;8.0
352;969;436.05;648.9121680000001;1368030.674004576;1.0;648912.1680000001;648912.1680000001;0.0;0.4743403640946647;162228.04200000002;1162800;639584.667612636;12.775490981093062;8.0
353;1323;595.35;885.9760560000001;382735.1963594665;2.0;885976.0560000001;382735.1963594665;503240.85964053357;2.3148538844279365;120845.8420718933;1587600;-244979.51213688144;5.186104405690283;14.0
354;5995;2697.75;4014.68364;0.0;;4014683.64;0.0;4014683.64;;200734.18200000003;7194000;-4963804.730167647;-3.084936894976126;
355;155;69.75;103.79916;0.0;;103799.16;0.0;103799.16;;5189.9580000000005;186000;-128338.57100516849;-3.084936894976126;
356;207;93.15;138.622104;0.0;;138622.10400000002;0.0;138622.10400000002;;6931.105200000002;248400;-171394.09160045083;-3.084936894976126;
359;2027;912.15;1357.425144;553505.8273712175;2.0;1357425.144;553505.8273712175;803919.3166287825;2.4524134649979414;178572.4226742435;2432400;-448426.12767465017;4.816693778254544;15.0
360;934;420.3;625.473648;1085226.2912066826;2.0;625473.648;625473.648;0.0;0.5763532021552157;156368.412;1120800;616483.0542313748;12.775490981093062;8.0
361;405;182.25;271.21716000000004;186259.4367106977;1.0;271217.16000000003;186259.4367106977;84957.72328930235;1.456125739396821;50812.74534213954;486000;78539.34840671798;8.78478807643136;10.0
362;728;327.6;487.52121600000004;194398.9886440561;1.0;487521.216;194398.9886440561;293122.2273559439;2.5078382320838597;63255.85852881122;873600;-170815.27706656704;4.677728360209043;15.0
363;108;48.6;72.32457600000001;264691.3483353694;1.0;72324.576;72324.576;0.0;0.2732411786590141;18081.144;129600;71284.97843360646;12.775490981093062;8.0
364;552;248.4;369.658944;305727.4898578728;1.0;369658.944;305727.4898578728;63931.454142127244;1.209112547163645;79628.44517157455;662400;222287.30136729009;10.613607375694512;9.0
365;666;299.7;446.00155199999995;99992.12766365251;1.0;446001.55199999997;99992.12766365251;346009.42433634744;4.4603666550654175;42298.503132730504;799200;-329255.5158682215;1.7696654439572135;20.0
367;899;404.55;602.035128;587445.7911291792;1.0;602035.128;587445.7911291792;14589.336870820844;1.0248352053774654;147590.91462583584;1078800;560963.3745744898;12.4774648477186;8.0
368;140;63.0;93.75408000000002;0.0;;93754.08000000002;0.0;93754.08000000002;;4687.704000000001;168000;-115918.70929499088;-3.084936894976126;
369;777;349.65000000000003;520.3351440000001;128421.4630935431;1.0;520335.14400000015;128421.4630935431;391913.680906457;4.051777105365825;51701.04981870863;932400;-357991.41845084046;2.174493031968805;19.0
370;1929;868.0500000000001;1291.7972880000002;3673654.020275;5.0;1291797.2880000002;1291797.2880000002;0.0;0.35163825468335735;322949.32200000004;2314800;1273228.9203558047;12.775490981093062;8.0
371;2391;1075.95;1601.1857520000003;1870152.8728315458;5.0;1601185.7520000003;1601185.7520000003;0.0;0.856179072449671;400296.4380000001;2869200;1578170.2169884557;12.775490981093062;8.0
372;392;176.4;262.51142400000003;243011.29427106705;1.0;262511.42400000006;243011.29427106705;19500.12972893301;1.0802437178379931;61727.83005421341;470400;215408.03345153303;11.857267000102645;8.0
373;123;55.35;82.36965600000002;0.0;;82369.65600000002;0.0;82369.65600000002;;4118.482800000001;147600;-101842.86602345631;-3.084936894976126;
375;555;249.75;371.66796;219216.6698315116;1.0;371667.96;219216.6698315116;152451.29016848843;1.6954365755380802;62426.73196630232;666000;27572.96776858664;7.466844658175143;11.0
376;807;363.15000000000003;540.4253040000001;1094805.9566972435;2.0;540425.3040000001;540425.3040000001;0.0;0.49362656523200554;135106.32600000003;968400;532657.1999622266;12.775490981093062;8.0
377;1602;720.9;1072.814544;0.0;;1072814.544;0.0;1072814.544;;53640.7272;1922400;-1326441.2306469674;-3.084936894976126;
378;1976;889.2;1323.2718720000003;4240125.114583578;3.0;1323271.8720000002;1323271.8720000002;0.0;0.312083213641199;330817.96800000005;2371200;1304251.086896356;12.775490981093062;8.0
380;682;306.90000000000003;456.7163040000001;229651.1976452941;1.0;456716.3040000001;229651.1976452941;227065.10635470602;1.9887390472285609;68766.05472905883;818400;-54395.94023413652;6.234183984500252;13.0
381;1465;659.25;981.0694800000001;1861433.491504528;3.0;981069.4800000001;981069.4800000001;0.0;0.52705051481965;245267.37000000002;1758000;966967.5315299401;12.775490981093062;8.0
383;1839;827.5500000000001;1231.5268080000003;4431668.031037791;3.0;1231526.8080000002;1231526.8080000002;0.0;0.27789238710454717;307881.70200000005;2206800;1213824.771661133;12.775490981093062;8.0
384;297;133.65;198.89258400000003;0.0;;198892.58400000003;0.0;198892.58400000003;;9944.629200000003;356400;-245913.2618615163;-3.084936894976126;
385;1810;814.5;1212.10632;0.0;;1212106.32;0.0;1212106.32;;60605.316000000006;2172000;-1498663.3130280972;-3.084936894976126;
386;348;156.6;233.04585600000001;162803.99298003424;1.0;233045.85600000003;162803.99298003424;70241.8630199658;1.4314504929162273;44213.09139600685;417600;73615.92702153735;8.942369776016578;10.0
387;364;163.8;243.76060800000002;596960.696124747;1.0;243760.608;243760.608;0.0;0.4083361091984878;60940.152;436800;240256.77916511812;12.775490981093062;8.0
388;318;143.1;212.955696;0.0;;212955.696;0.0;212955.696;;10647.784800000001;381600;-263301.0682557651;-3.0849368949761367;
391;841;378.45;563.194152;2582444.161524685;3.0;563194.152;563194.152;0.0;0.21808570361013652;140798.538;1009200;555098.7672468798;12.775490981093062;8.0
392;36;16.2;24.108192;0.0;;24108.192;0.0;24108.192;;1205.4096;43200;-29807.66810442623;-3.084936894976126;
394;352;158.4;235.72454399999998;567800.1912318604;1.0;235724.544;235724.544;0.0;0.41515404122810906;58931.136;422400;232336.22600582853;12.775490981093062;8.0
395;1563;703.35;1046.6973360000002;772282.480845862;1.0;1046697.3360000001;772282.480845862;274414.8551541382;1.35532963903775;206791.3629691724;1875600;421891.71237828134;9.460026807848044;10.0
396;183;82.35000000000001;122.54997600000003;0.0;;122549.97600000002;0.0;122549.97600000002;;6127.498800000001;219600;-151522.3128641667;-3.084936894976126;
397;421;189.45000000000002;281.931912;1038375.7031139808;2.0;281931.912;281931.912;0.0;0.2715124315356335;70482.978;505200;277879.4066717438;12.775490981093062;8.0
398;173;77.85000000000001;115.853256;0.0;;115853.25600000001;0.0;115853.25600000001;;5792.662800000001;207600;-143242.4050573817;-3.084936894976126;
399;1536;691.2;1028.6161920000002;972298.5538283379;3.0;1028616.1920000002;972298.5538283379;56317.63817166223;1.0579221659334128;245890.5203656676;1843200;888690.8516344653;12.100082984772975;8.0
400;1887;849.15;1263.6710640000003;2327848.6804416757;8.0;1263671.0640000002;1263671.0640000002;0.0;0.542849316030386;315917.76600000006;2264400;1245506.9842982916;12.775490981093062;8.0
402;935;420.75;626.14332;679351.7532219698;2.0;626143.3200000001;626143.3200000001;0.0;0.9216776390586798;156535.83000000002;1122000;617143.1003279821;12.775490981093062;8.0
403;253;113.85000000000001;169.42701600000004;0.0;;169427.01600000003;0.0;169427.01600000003;;8471.350800000002;303600;-209481.66751166218;-3.084936894976126;
404;6735;3030.75;4510.240920000001;0.0;;4510240.920000001;0.0;4510240.920000001;;225512.04600000006;8082000;-5576517.90786974;-3.084936894976126;
405;148;66.60000000000001;99.11145600000002;692814.7581974008;1.0;99111.45600000002;99111.45600000002;0.0;0.14305621355104073;24777.864000000005;177600;97686.8222979052;12.775490981093062;8.0
407;4580;2061.0;3067.09776;5401602.725424248;16.0;3067097.7600000002;3067097.7600000002;0.0;0.5678125393346299;766774.4400000001;5496000;3023011.122462201;12.775490981093062;8.0
408;1258;566.1;842.4473760000001;1082971.0022710809;2.0;842447.376;842447.376;0.0;0.777903908999703;210611.844;1509600;830337.989532194;12.775490981093062;8.0
410;2411;1084.95;1614.5791920000004;2537897.2668041377;2.0;1614579.1920000003;1614579.1920000003;0.0;0.6361877658007681;403644.79800000007;2893200;1591371.1389206043;12.775490981093062;8.0
413;3883;1747.3500000000001;2600.336376;4685750.538446964;6.0;2600336.376;2600336.376;0.0;0.5549455428034482;650084.094;4659600;2562958.9931267966;12.775490981093062;8.0
415;119;53.550000000000004;79.69096800000001;0.0;;79690.96800000001;0.0;79690.96800000001;;3984.5484000000006;142800;-98530.90290074225;-3.084936894976126;
416;748;336.6;500.9146560000001;733612.9138549383;1.0;500914.6560000001;500914.6560000001;0.0;0.6828051231647878;125228.66400000002;897600;493714.4802623857;12.775490981093062;8.0
417;28;12.6;18.750816000000004;0.0;;18750.816000000003;0.0;18750.816000000003;;937.5408000000002;33600;-23183.741858998186;-3.084936894976126;
419;1370;616.5;917.4506400000001;588937.5101829206;2.0;917450.6400000001;588937.5101829206;328513.1298170795;1.5578064296075236;163660.03403658414;1644000;174294.3738450679;8.181752645932805;11.0
420;263;118.35000000000001;176.12373600000004;0.0;;176123.73600000003;0.0;176123.73600000003;;8806.186800000001;315600;-217761.57531844714;-3.084936894976126;
422;2624;1180.8;1757.2193280000001;1273347.597813673;1.0;1757219.3280000002;1273347.597813673;483871.7301863271;1.3799997196501024;342530.4859627346;3148800;656779.4083315018;9.28677150951841;10.0
423;947;426.15000000000003;634.179384;535709.5765554926;1.0;634179.3840000001;535709.5765554926;98469.80744450749;1.1838119230155433;138850.88451109853;1136400;406259.9633573633;10.838676615125664;9.0
424;266;119.7;178.132752;694593.409938167;1.0;178132.752;178132.752;0.0;0.2564561503914318;44533.188;319200;175572.26169758636;12.775490981093062;8.0
425;1217;547.65;814.990824;0.0;;814990.824;0.0;814990.824;;40749.54120000001;1460400;-1007664.7800857424;-3.084936894976126;
427;606;272.7;405.821232;158939.48958280435;1.0;405821.232;158939.48958280435;246881.74241719567;2.5533065008905487;52078.95951656087;727200;-148592.76921145068;4.567602023679241;15.0
428;154;69.3;103.12948800000001;0.0;;103129.48800000001;0.0;103129.48800000001;;5156.474400000001;184800;-127510.58022449003;-3.084936894976126;
431;1185;533.25;793.56132;281586.7191627702;2.0;793561.3200000001;281586.7191627702;511974.60083722987;2.818177371288895;95995.40983255404;1422000;-355472.5814949634;3.9872867901379005;16.0
432;1517;682.65;1015.8924240000001;1484819.303550041;4.0;1015892.4240000001;1015892.4240000001;0.0;0.6841858949241245;253973.10600000003;1820400;1001289.9285535282;12.775490981093062;8.0
433;102;45.9;68.30654399999999;155013.2506762654;1.0;68306.544;68306.544;0.0;0.44064971027962996;17076.636;122400;67324.70185396164;12.775490981093062;8.0
434;1510;679.5;1011.2047200000002;917166.9658600821;2.0;1011204.7200000002;917166.9658600821;94037.75413991814;1.1025306815883118;233993.62917201643;1812000;787714.1082346244;11.623649855363405;8.0
435;1403;631.35;939.5498160000001;910821.194582948;1.0;939549.8160000001;910821.194582948;28728.621417052113;1.0315414502735705;229141.72971658962;1683600;862208.574521412;12.399213350286697;8.0
437;1796;808.2;1202.7309120000002;0.0;;1202730.9120000002;0.0;1202730.9120000002;;60136.54560000001;2155200;-1487071.4420985978;-3.084936894976126;
439;763;343.35;510.959736;805068.4549650479;2.0;510959.73600000003;510959.73600000003;0.0;0.6346786199965857;127739.93400000001;915600;503615.1717114976;12.775490981093062;8.0
440;758;341.1;507.6113760000001;691178.8572530985;1.0;507611.3760000001;507611.3760000001;0.0;0.7344139229277973;126902.84400000003;909600;500314.94122846046;12.775490981093062;8.0
442;350;157.5;234.3852;0.0;;234385.2;0.0;234385.2;;11719.260000000002;420000;-289796.7732374773;-3.084936894976126;
444;506;227.70000000000002;338.8540320000001;505975.7680969562;1.0;338854.03200000006;338854.03200000006;0.0;0.6697040715496638;84713.50800000002;607200;333983.3248833785;12.775490981093062;8.0
445;213;95.85000000000001;142.64013600000004;0.0;;142640.13600000003;0.0;142640.13600000003;;7132.006800000002;255600;-176362.03628452186;-3.084936894976126;
447;555;249.75;371.66796;2401573.6732982765;1.0;371667.96;371667.96;0.0;0.15476017418593624;92916.99;666000;366325.5836171443;12.775490981093062;8.0
448;295;132.75;197.55324000000002;217415.08192564975;1.0;197553.24000000002;197553.24000000002;0.0;0.9086455192080835;49388.310000000005;354000;194713.59849920287;12.775490981093062;8.0
449;1285;578.25;860.5285200000002;2265414.416273947;3.0;860528.5200000001;860528.5200000001;0.0;0.3798547911668009;215132.13000000003;1542000;848159.2341405955;12.775490981093062;8.0
450;191;85.95;127.90735200000002;251869.15551257183;1.0;127907.35200000001;127907.35200000001;0.0;0.5078325360630179;31976.838000000003;229200;126068.80445202626;12.775490981093062;8.0
451;797;358.65000000000003;533.7285840000002;272516.1196340766;1.0;533728.5840000001;272516.1196340766;261212.46436592354;1.9585211499292918;81189.65312681533;956400;-54367.37875588588;6.346369633019366;13.0
452;191;85.95;127.90735200000002;342967.58895299595;1.0;127907.35200000001;127907.35200000001;0.0;0.3729429722221648;31976.838000000003;229200;126068.80445202626;12.775490981093062;8.0
453;514;231.3;344.21140800000006;219441.20818422709;1.0;344211.40800000005;219441.20818422709;124770.19981577297;1.5685814476150024;61098.81203684542;616800;62019.52261099561;8.121859093159333;11.0
454;557;250.65;373.007304;592993.3552312996;3.0;373007.304;373007.304;0.0;0.6290244244887143;93251.826;668400;367645.67581035924;12.775490981093062;8.0
456;1968;885.6;1317.9144960000003;437257.0293260465;1.0;1317914.4960000003;437257.0293260465;880657.4666739537;3.0140498782405616;153347.13066520932;2361600;-657883.9609852112;3.615051593667584;17.0
457;2364;1063.8;1583.104608;2463196.4842602396;7.0;1583104.608;1583104.608;0.0;0.6427033401988013;395776.152;2836800;1560348.9723800528;12.775490981093062;8.0
458;2177;979.65;1457.8759440000001;1923260.4616114297;4.0;1457875.9440000001;1457875.9440000001;0.0;0.7580231451222675;364468.98600000003;2612400;1436920.3523144568;12.775490981093062;8.0
459;1528;687.6;1023.2588160000001;1611776.2050318674;3.0;1023258.8160000001;1023258.8160000001;0.0;0.6348640790237803;255814.70400000003;1833600;1008550.4356162101;12.775490981093062;8.0
460;429;193.05;287.28928800000006;324599.9318411217;1.0;287289.28800000006;287289.28800000006;0.0;0.8850565259533583;71822.32200000001;514800;283159.7754446037;12.775490981093062;8.0
461;369;166.05;247.10896800000003;219804.2618114911;1.0;247108.96800000002;219804.2618114911;27304.70618850892;1.1242228242686487;56316.30076229822;442800;182884.90489842746;11.404251924721331;9.0
462;3782;1701.9;2532.6995040000006;2896087.733798543;4.0;2532699.5040000007;2532699.5040000007;0.0;0.8745244401412114;633174.8760000002;4538400;2496294.337369444;12.775490981093062;8.0
463;1083;487.35;725.2547760000001;893945.1483689741;3.0;725254.7760000001;725254.7760000001;0.0;0.8112967303679046;181313.69400000002;1299600;714829.9226258873;12.775490981093062;8.0
464;298;134.1;199.56225600000002;3967198.596618496;1.0;199562.25600000002;199562.25600000002;0.0;0.05030306679632828;49890.564000000006;357600;196693.73678902525;12.775490981093062;8.0
465;1475;663.75;987.7662;1056466.9898194529;2.0;987766.2000000001;987766.2000000001;0.0;0.9349711912615523;246941.55000000002;1770000;973567.9924960146;12.775490981093062;8.0
468;1848;831.6;1237.5538560000002;1280007.6443812107;3.0;1237553.8560000001;1237553.8560000001;0.0;0.9668331759051847;309388.46400000004;2217600;1219765.1865306;12.775490981093062;8.0
469;1374;618.3000000000001;920.1293280000002;1239218.9421088304;3.0;920129.3280000002;920129.3280000002;0.0;0.7425074752603263;230032.33200000005;1648800;906903.3367386607;12.775490981093062;8.0
470;6454;2904.3;4322.063088000001;2107733.793315814;3.0;4322063.088;2107733.793315814;2214329.2946841866;2.0505735125120714;637649.9130631628;7744800;-660387.1423907425;6.013525701609101;13.0
471;4428;1992.6000000000001;2965.3076160000005;651333.6454105745;2.0;2965307.6160000004;651333.6454105745;2313973.970589426;4.5526707193680895;278532.1098821149;5313600;-2219054.8270432698;1.6870070811159876;21.0
473;1960;882.0;1312.5571200000002;537594.4193076198;3.0;1312557.12;537594.4193076198;774962.7006923803;2.4415378449993446;173146.73986152397;2352000;-428306.5045590307;4.844596373452282;15.0
474;733;329.85;490.8695760000001;518114.1607198564;2.0;490869.5760000001;490869.5760000001;0.0;0.9474158654880167;122717.39400000003;879600;483813.7888132741;12.775490981093085;8.0
476;1234;555.3000000000001;826.3752480000002;156937.35685537622;1.0;826375.2480000001;156937.35685537622;669437.891144624;5.265637605720202;72706.23377107526;1480800;-673019.7952136652;1.134837167734537;22.0
479;3218;1448.1000000000001;2155.0044960000005;1831761.797204104;2.0;2155004.4960000003;1831761.797204104;323242.69879589626;1.176465465809624;474102.58424082084;3861600;1405770.6603152093;10.905640004851136;9.0
480;562;252.9;376.35566400000005;0.0;;376355.66400000005;0.0;376355.66400000005;;18817.7832;674400;-465330.81874132063;-3.084936894976126;
481;553;248.85;370.328616;807008.7958972709;1.0;370328.61600000004;370328.61600000004;0.0;0.4588904332675222;92582.15400000001;663600;365005.4914239296;12.775490981093062;8.0
482;272;122.4;182.15078400000002;360054.5837473119;1.0;182150.784;182150.784;0.0;0.505897695022359;45537.696;326400;179532.5382772311;12.775490981093062;8.0
483;267;120.15;178.80242400000003;486203.9543847743;1.0;178802.42400000003;178802.42400000003;0.0;0.3677518917472616;44700.60600000001;320400;176232.30779419385;12.775490981093062;8.0
484;55;24.75;36.83196000000001;0.0;;36831.96000000001;0.0;36831.96000000001;;1841.5980000000004;66000;-45539.49293731785;-3.084936894976126;
485;193;86.85000000000001;129.24669600000001;0.0;;129246.69600000001;0.0;129246.69600000001;;6462.3348000000005;231600;-159802.22067095176;-3.084936894976126;
486;882;396.90000000000003;590.6507040000001;1467939.4798811628;1.0;590650.7040000001;590650.7040000001;0.0;0.4023672038903241;147662.67600000004;1058400;582160.6572077863;12.775490981093062;8.0
487;196;88.2;131.25571200000002;365086.5572394391;1.0;131255.71200000003;131255.71200000003;0.0;0.35951943285032273;32813.92800000001;235200;129369.03493506368;12.775490981093062;8.0
488;1231;553.95;824.3662320000002;891404.0657940083;4.0;824366.2320000002;824366.2320000002;0.0;0.9247952344324402;206091.55800000005;1477200;812516.7449237924;12.775490981093062;8.0
490;1905;857.25;1275.7251600000002;595831.8370235773;3.0;1275725.1600000001;595831.8370235773;679893.3229764228;2.1410825684857104;182952.62540471548;2286000;-253361.23506355865;5.710421408983269;13.0
491;1877;844.65;1256.974344;2366984.9096412994;4.0;1256974.344;1256974.344;0.0;0.5310445110486514;314243.586;2252400;1238906.523332216;12.775490981093062;8.0
492;21;9.450000000000001;14.063112000000002;0.0;;14063.112000000003;0.0;14063.112000000003;;703.1556000000002;25200;-17387.80639424864;-3.084936894976126;
494;606;272.7;405.821232;297255.7553895828;1.0;405821.232;297255.7553895828;108565.47661041724;1.3652258186494373;79742.21267791656;727200;158751.28018732267;9.389866025817451;10.0
498;138;62.1;92.414736;0.0;;92414.736;0.0;92414.736;;4620.736800000001;165600;-114262.72773363389;-3.084936894976126;
499;822;369.90000000000003;550.4703840000001;713784.4759845964;2.0;550470.3840000001;550470.3840000001;0.0;0.7711997143685139;137617.59600000002;986400;542557.8914113384;12.775490981093062;8.0
503;648;291.6;433.94745600000005;320006.3714900479;2.0;433947.45600000006;320006.3714900479;113941.08450995217;1.356058799640168;85698.64709800958;777600;174528.40924627925;9.454826566771512;10.0
506;1695;762.75;1135.09404;733338.7789097605;3.0;1135094.04;733338.7789097605;401755.2610902395;1.547844015132434;203422.4577819521;2034000;226062.5294748313;8.237774992606129;11.0
507;289;130.05;193.53520800000004;265456.6010100341;1.0;193535.20800000004;193535.20800000004;0.0;0.7290653435010438;48383.80200000001;346800;190753.3219195582;12.775490981093062;8.0
